Sym_247530_c0_g1	GO:0005634;GO:0005524;GO:0003677;GO:0003918;GO:0046872;GO:0006265
Sym_44350_c0_g1	GO:0016308;GO:0005524
Sym_84538_c0_g1	GO:0005576;GO:0004222;GO:0008270
Sym_45950_c0_g1	GO:0005737;GO:0005634;GO:1990904;GO:0003729;GO:0003723;GO:0030154;GO:0009908
Sym_238237_c0_g1	GO:0005737;GO:0005634;GO:0003723;GO:0000122;GO:1901998
Sym_133060_c0_g2	
Sym_142734_c1_g1	GO:0005853;GO:0005634;GO:0003677;GO:0003746
Sym_18848_c0_g1	GO:0005634;GO:0031048
Sym_238700_c0_g1	GO:0005737;GO:0004471;GO:0004473;GO:0046872;GO:0051287;GO:0008948
Sym_128219_c3_g2	GO:0005930;GO:0005882;GO:0031514;GO:0005635;GO:0036126;GO:0042802;GO:0044782;GO:0070986;GO:0051321;GO:0045724;GO:0007283
Sym_71707_c0_g2	GO:0005737;GO:0005634;GO:0031625;GO:0043161;GO:0016567;GO:0030162;GO:0006511
Sym_77203_c0_g1	GO:0005737;GO:0005634
Sym_210044_c0_g1	GO:0043194;GO:0009925;GO:0016323;GO:0009986;GO:0043034;GO:0005829;GO:0030425;GO:0005783;GO:0005794;GO:0014704;GO:0016328;GO:0005764;GO:0016020;GO:0031594;GO:0043005;GO:0033268;GO:0005886;GO:0045211;GO:0042383;GO:0016529;GO:0014731;GO:0030315;GO:0030018;GO:0045296;GO:0008092;GO:0044325;GO:0030674;GO:0030507;GO:0005200;GO:0007409;GO:0071286;GO:0007016;GO:0006888;GO:0045184;GO:0043001;GO:0010960;GO:0072660;GO:0071709;GO:0000281;GO:1902260;GO:0007528;GO:0019228;GO:0007009;GO:2001259;GO:0010650;GO:0010628;GO:0034112;GO:1900827;GO:0045838;GO:0090314;GO:2000651;GO:0010765;GO:0099612;GO:0072659;GO:0043266;GO:0007165
Sym_117019_c1_g4	GO:0005737;GO:0005847;GO:0005634;GO:0005516;GO:0003677;GO:0004519;GO:0004521;GO:0046872;GO:0003729;GO:0003723;GO:0031124;GO:0006378;GO:0009626;GO:0034052;GO:0043068;GO:1900363;GO:2000031;GO:0006979;GO:0006396
Sym_39538_c0_g1	GO:0005930;GO:0005952;GO:0005813;GO:0005829;GO:0031588;GO:0044853;GO:0047555;GO:0030552;GO:0004862;GO:0008603;GO:0019904;GO:0034236;GO:0031625;GO:0019934;GO:2000480
Sym_17134_c0_g1	GO:0005737;GO:0036459;GO:0060027
Sym_7126_c0_g1	GO:0016491
Sym_95723_c0_g1	GO:0005938;GO:0099738;GO:0005814;GO:0005813;GO:0005869;GO:0030286;GO:0000776;GO:0005874;GO:0035371;GO:0005819;GO:0070840;GO:0008017;GO:0003774;GO:0051301;GO:0031122;GO:0000132;GO:0090316;GO:0060236;GO:0010970
Sym_175830_c0_g1	GO:0005829;GO:0005634;GO:0008540;GO:0031593;GO:0043248;GO:0043161
Sym_283953_c0_g1	GO:0009507;GO:0005739;GO:0003677;GO:0010019;GO:0031930
Sym_179267_c0_g1	GO:0005886;GO:0016308;GO:0005524;GO:0003006;GO:0010311;GO:0009958
Sym_273662_c0_g1	GO:0009707;GO:0016021;GO:0031966;GO:0010319;GO:0020037;GO:0046872
Sym_80885_c0_g1	GO:0016301;GO:0019953
Sym_113587_c2_g2	GO:0048046;GO:0009507;GO:0009941;GO:0009570;GO:0005829;GO:0016020;GO:0005777;GO:0009506;GO:0000427;GO:0010287;GO:0005840;GO:0010319;GO:0005773;GO:0050662;GO:0003677;GO:0010297;GO:0003723;GO:0019843;GO:0003978;GO:0042631;GO:0009658;GO:0007623;GO:0042742;GO:0019388;GO:0033499;GO:0005996;GO:0032544;GO:0000272;GO:0045893;GO:0045727;GO:0010468;GO:0009409;GO:0009611;GO:0006364
Sym_100730_c0_g1	GO:0016607;GO:0005634;GO:0000347;GO:0000445;GO:0003729;GO:0003723;GO:1990428;GO:0006406;GO:0006397;GO:0035196;GO:0008380
Sym_75614_c0_g1	GO:0005813;GO:0048471;GO:0004197;GO:0004843;GO:0036459;GO:0008270;GO:0006897;GO:0016579;GO:0071108;GO:0070536;GO:0008277;GO:0006511
Sym_44286_c0_g1	GO:0005737;GO:0000166;GO:0016491;GO:0001516
Sym_35110_c0_g1	GO:0005829;GO:0019855;GO:0044325;GO:0101006;GO:2000984;GO:0051350;GO:0050860;GO:0035971;GO:2000147;GO:2000249
Sym_311399_c0_g1	GO:0003824;GO:0046872
Sym_48176_c0_g1	GO:0005813;GO:0005737;GO:0005634;GO:0000242;GO:0071889;GO:0005524;GO:0016301;GO:0046872;GO:0004672;GO:0004674;GO:0004713;GO:0032147;GO:0007049;GO:0051301;GO:0006974;GO:0060271;GO:0042769;GO:0006468;GO:0023014;GO:0031098
Sym_261535_c0_g1	GO:0009507;GO:0005739;GO:0048255
Sym_126035_c1_g1	GO:0005730;GO:0000786;GO:0003677;GO:0046982
Sym_109070_c1_g1	GO:0031436;GO:0005737;GO:0005634;GO:0046872;GO:0042803;GO:0016740;GO:0006281;GO:0043066;GO:0046826;GO:0043065;GO:0085020;GO:0042325;GO:0007283
Sym_282783_c0_g1	GO:0000139;GO:0016021
Sym_57916_c0_g1	GO:0008934;GO:0052832;GO:0052833;GO:0052834;GO:0000287;GO:0006021;GO:0046855;GO:0046854;GO:0007165
Sym_22294_c0_g1	GO:0004557;GO:0030246;GO:0004553;GO:0042803;GO:0052692;GO:0005975;GO:0016139
Sym_101988_c1_g1	GO:0005737;GO:0031410;GO:0042765;GO:0016255;GO:0051402;GO:0030182
Sym_57431_c0_g1	GO:0034081;GO:0004315;GO:0016491;GO:0031177;GO:0071766;GO:0006633;GO:0097041;GO:0097040
Sym_77080_c0_g1	GO:0005829;GO:0000139;GO:0008525;GO:0008526;GO:0030437;GO:0043001;GO:0006896;GO:0048194;GO:2001246;GO:1901352;GO:0046488
Sym_108336_c0_g1	GO:0005509
Sym_17938_c0_g1	GO:1904115;GO:0005813;GO:0005737;GO:0005868;GO:0005874;GO:0036157;GO:0045505;GO:0003774;GO:0007018;GO:0009416;GO:0008090;GO:0007632
Sym_207745_c0_g1	GO:0070062;GO:0005764;GO:0005886;GO:0034361;GO:0008555;GO:0001735;GO:0030327;GO:0030328;GO:0030329
Sym_23516_c0_g1	GO:0005783;GO:0030246;GO:0033919;GO:0005975;GO:0006952
Sym_279844_c0_g1	GO:0009507;GO:0005739;GO:0005524;GO:0004821;GO:0006427
Sym_118284_c5_g3	GO:0016021;GO:0005886;GO:0005524;GO:0042626;GO:0055085
Sym_308349_c0_g1	GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0043023;GO:0000055
Sym_177749_c0_g1	GO:0000139;GO:0016021;GO:0047517;GO:0080116;GO:0071555;GO:0010417;GO:0009834;GO:0006486
Sym_42968_c0_g1	GO:0005829;GO:0051087;GO:0045040;GO:0016558
Sym_13618_c0_g1	GO:0036459;GO:0016579
Sym_242504_c0_g1	GO:0016491
Sym_64974_c0_g1	GO:0000123;GO:0071339;GO:0005634;GO:0048188;GO:0042393;GO:0051568;GO:0043984;GO:0043981;GO:0043982
Sym_104103_c2_g12	GO:0005634
Sym_216009_c0_g1	GO:0005737;GO:0046872;GO:0004784
Sym_109725_c2_g2	GO:0009535;GO:0046872;GO:0004750;GO:0006098;GO:0019253
Sym_62915_c1_g1	GO:0000139;GO:0005886;GO:0015031
Sym_55053_c0_g2	GO:0030054;GO:0005794;GO:0000139;GO:0016021;GO:0042734;GO:0045202;GO:0008021;GO:0019706;GO:0007268;GO:0050714;GO:0018345;GO:0007283;GO:0016079
Sym_176306_c0_g1	GO:0003723;GO:0120159;GO:0001522;GO:0006364
Sym_87561_c0_g1	GO:0005737;GO:0005634;GO:0005681;GO:0003723;GO:0006376
Sym_181949_c0_g1	GO:0005929;GO:0005737;GO:0005874;GO:0005524;GO:0016874;GO:0051013;GO:0018095
Sym_78756_c0_g1	GO:0005524
Sym_18925_c0_g1	GO:0005829;GO:0031901;GO:0052629;GO:0004438;GO:0004725;GO:0046856
Sym_215204_c0_g1	GO:0005654;GO:0005634;GO:0005686;GO:0030620;GO:0040022;GO:0051729;GO:0000389;GO:0000398
Sym_237107_c0_g1	GO:0005829;GO:0008106;GO:0004032;GO:0016491
Sym_64898_c0_g1	GO:0005524;GO:0000287;GO:0004756;GO:0016260
Sym_72991_c0_g1	GO:0008422;GO:0102483;GO:0030245
Sym_119190_c2_g1	GO:0005886;GO:0005509;GO:0045087;GO:0048574;GO:0009909;GO:0080164;GO:0009737;GO:0009646;GO:0009733;GO:0051592;GO:0009409;GO:0009408;GO:0042542;GO:0009612;GO:0010038
Sym_175788_c0_g1	GO:0035447;GO:0010125
Sym_74880_c0_g1	GO:0009507;GO:0005737;GO:0005634;GO:0005524;GO:0042802;GO:0004674;GO:1900368
Sym_66908_c0_g2	GO:0005930;GO:0036064;GO:0005929;GO:0032839;GO:0030992;GO:0005871;GO:0005874;GO:0015630;GO:0043005;GO:1990075;GO:0032391;GO:0005524;GO:0008574;GO:0016887;GO:0008017;GO:0003777;GO:0098971;GO:0030030;GO:0042073;GO:0007018;GO:0007017;GO:0031503;GO:0016192
Sym_67002_c0_g1	GO:0005737;GO:0005634;GO:0005956;GO:0019887;GO:0006468
Sym_239100_c0_g1	GO:0043186;GO:1990923;GO:0042803;GO:0003723;GO:0031047;GO:0051321;GO:0090305;GO:0034587
Sym_280996_c0_g1	GO:0042972;GO:0000272
Sym_79736_c0_g1	GO:0016788;GO:0017000
Sym_101501_c0_g1	GO:0005737;GO:0005829;GO:0033620;GO:0000228;GO:0005634;GO:0034064;GO:0003723;GO:0007127;GO:1900237;GO:1904514;GO:0051446;GO:1905191;GO:0110046
Sym_65061_c0_g2	GO:0005737;GO:0004015;GO:0030170;GO:0009102
Sym_119914_c3_g1	GO:0009941;GO:0016020;GO:0005681;GO:0005524;GO:0034459;GO:0003723;GO:0006397;GO:0008380
Sym_238110_c0_g1	GO:0005737;GO:0004350;GO:0050661;GO:0055129
Sym_238411_c0_g1	GO:0005929
Sym_24420_c0_g2	GO:0030054;GO:0005737;GO:0005829;GO:0048476;GO:0043231;GO:0005739;GO:0005634;GO:0048471;GO:0033063;GO:0033065;GO:0005657;GO:0005524;GO:0008821;GO:0008094;GO:0000400;GO:0006310;GO:0006281;GO:0000724;GO:0007066;GO:0007141;GO:0010971;GO:0007131;GO:0007283;GO:0000722
Sym_94243_c0_g1	GO:0005737
Sym_58877_c0_g1	GO:0000139;GO:0016021;GO:0016757;GO:0071555;GO:0006486
Sym_14882_c0_g1	GO:0005737;GO:0005654;GO:0032991;GO:0051117;GO:0031072;GO:0030544;GO:0008276;GO:0016279;GO:0018022;GO:0006479
Sym_91437_c0_g2	GO:0005829;GO:0004615;GO:0009298;GO:0006013;GO:0006487;GO:0045047
Sym_240288_c0_g1	GO:0005737;GO:0030286;GO:0005874;GO:0031514;GO:0005524;GO:0003777;GO:0030030;GO:0007018
Sym_17647_c0_g1	GO:0016021;GO:0015297;GO:0015238;GO:0006855;GO:0080167
Sym_287438_c0_g1	GO:0036374;GO:0102953;GO:0103068;GO:0006751
Sym_58225_c0_g1	GO:0005730;GO:0005634;GO:0005665;GO:0003899;GO:0003676;GO:0008270;GO:0001193;GO:0006379;GO:0006366;GO:0006367;GO:0006283
Sym_55164_c0_g1	GO:0005847;GO:0003723;GO:0008270;GO:0006397
Sym_176743_c0_g1	GO:0005737;GO:0005635;GO:0031965;GO:0044614;GO:0005634;GO:0008139;GO:0003723;GO:0017056;GO:0006406;GO:0000973;GO:0006606;GO:1902446;GO:0006405;GO:0034398
Sym_55414_c0_g1	GO:0047753;GO:0046872;GO:0042425
Sym_36657_c0_g2	GO:0022627;GO:0003729;GO:0003735;GO:0006412
Sym_60924_c0_g1	GO:0005634;GO:0005509;GO:0019722;GO:0051300
Sym_93416_c0_g1	GO:0009507;GO:0005524;GO:0016887;GO:0004386;GO:0070180;GO:0110102;GO:1901259
Sym_69542_c0_g1	GO:0016757;GO:0007275;GO:0006493
Sym_85398_c0_g1	GO:0005576;GO:0046872;GO:0004222
Sym_95357_c1_g1	GO:0005524
Sym_208986_c0_g1	GO:0003723;GO:0016423;GO:0030488
Sym_93617_c0_g1	GO:0050660;GO:0103075;GO:0004499;GO:0050661;GO:0009851
Sym_80747_c0_g1	GO:0005634;GO:0003700;GO:0046872;GO:0001162;GO:0045892
Sym_53664_c0_g1	GO:0016491;GO:0017000
Sym_159006_c0_g1	GO:0005737;GO:0005634;GO:0005524;GO:0005509;GO:0009931;GO:0005516;GO:0004683;GO:0009738;GO:0035556;GO:0018105;GO:0046777
Sym_58381_c0_g1	GO:0016021;GO:0005743;GO:1901612;GO:0019003;GO:0036041;GO:0017077;GO:0022857;GO:1990845;GO:0050873;GO:0071398;GO:0032870;GO:0034614;GO:0002024;GO:1990542;GO:0120162;GO:1902600;GO:1903426;GO:0006357;GO:0031667;GO:0009266
Sym_209027_c0_g1	GO:0009507
Sym_109764_c3_g1	GO:0005737;GO:0005829;GO:0101003;GO:0005815;GO:0072686;GO:0005634;GO:0005886;GO:0032587;GO:0030667;GO:0003779;GO:0044325;GO:0017048;GO:0003723;GO:0005102;GO:0030036;GO:0030041;GO:0071420;GO:0007010;GO:0043312;GO:0030335;GO:0035372;GO:2000145;GO:0008360;GO:0051493;GO:0032886;GO:0051279;GO:0007605
Sym_62383_c0_g1	GO:0015934;GO:0003735;GO:0006412
Sym_27858_c0_g1	GO:0004039;GO:0019381
Sym_243013_c0_g1	GO:0008168;GO:0016279
Sym_24624_c0_g1	GO:0005783;GO:0016021;GO:0000030;GO:0060447;GO:0030154;GO:0048286;GO:0030324;GO:0048747;GO:1901800;GO:0009791;GO:0035269;GO:0010468;GO:0034976
Sym_56016_c0_g1	GO:0005737;GO:0005871;GO:0005874;GO:0035371;GO:0005524;GO:0016887;GO:0008017;GO:0003777;GO:0007018
Sym_162749_c0_g1	GO:0005737;GO:0005829;GO:0005654;GO:0048471;GO:0071532;GO:0031406;GO:0048037;GO:0102113;GO:0005506;GO:0051059;GO:0005112;GO:0016706;GO:0036140;GO:0036139;GO:0042803;GO:0008270;GO:0045746;GO:0061428;GO:0055114;GO:0042265;GO:0042264;GO:0036138;GO:0045663
Sym_59103_c0_g1	GO:0005737;GO:0005634;GO:0005524;GO:0004674;GO:0099139;GO:0035556;GO:0006468
Sym_32055_c0_g1	GO:0009507;GO:0005739;GO:0048255
Sym_23655_c0_g1	
Sym_270752_c0_g1	GO:0005737;GO:0005730;GO:0005634;GO:0016442;GO:0005524;GO:0003725;GO:0004386;GO:0046872;GO:0004525;GO:0010216;GO:0030422;GO:0010267;GO:0051214
Sym_208111_c0_g1	GO:0005840;GO:0003735;GO:0006412
Sym_55106_c0_g1	GO:0005813;GO:0005737;GO:0005783;GO:0005739;GO:0016607;GO:0005730;GO:0005654;GO:0005634;GO:0048471;GO:0005667;GO:0008408;GO:0031490;GO:0140078;GO:0003684;GO:0003677;GO:0003906;GO:0008311;GO:0008309;GO:0003691;GO:0004521;GO:0046872;GO:0051059;GO:0016491;GO:0004528;GO:0008081;GO:0044877;GO:0003723;GO:0016890;GO:0003713;GO:0007568;GO:0006284;GO:0045454;GO:0071320;GO:0070301;GO:0071375;GO:0080111;GO:0006310;GO:0006281;GO:0014912;GO:1900087;GO:0042981;GO:0043488;GO:0000723;GO:0097698
Sym_47186_c0_g1	GO:0016021;GO:0005886;GO:0015297;GO:0015238;GO:0006811;GO:0046677
Sym_30211_c0_g1	GO:0016324;GO:0090406;GO:0016308;GO:0005524;GO:0072583
Sym_33136_c0_g1	GO:0005634;GO:0005685;GO:0071004;GO:0003723;GO:0045292;GO:0000398
Sym_105268_c2_g1	GO:0005737;GO:0005856;GO:0005516;GO:0007275;GO:0016055
Sym_45793_c0_g1	GO:0005737;GO:0000407;GO:0019778;GO:0019779;GO:0000045;GO:0006914;GO:0000422;GO:0006501;GO:0006995;GO:0044805;GO:0034727;GO:0032446;GO:0015031;GO:0042752
Sym_211916_c0_g1	GO:0030127;GO:0005829;GO:0005789;GO:0061700;GO:0000139;GO:0000776;GO:0005765;GO:0031080;GO:0005654;GO:0042802;GO:0005198;GO:0090110;GO:0090114;GO:0051028;GO:1904263;GO:0032527;GO:0072659
Sym_107075_c1_g1	GO:0005634;GO:0009982;GO:0003723;GO:0001522
Sym_115994_c4_g1	GO:0005829;GO:0005634;GO:0031593
Sym_238007_c0_g1	GO:0050660;GO:0046872;GO:0017150
Sym_119017_c0_g7	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0009765;GO:0018298
Sym_20363_c0_g1	GO:0005634;GO:0003729;GO:0051321;GO:0045927;GO:0045836
Sym_89730_c0_g3	GO:0005737;GO:0005829;GO:0005634;GO:0005524;GO:0004707;GO:0031152;GO:0019954;GO:0007049;GO:0051301;GO:0071310;GO:0043327;GO:0042742;GO:0007186;GO:0035556;GO:0000165;GO:0110094;GO:0006468;GO:0031157;GO:0010468;GO:0031153;GO:0030587
Sym_60742_c0_g1	GO:0005737;GO:0004719
Sym_305447_c0_g1	GO:0005789;GO:0000139;GO:0016021;GO:0032585;GO:0005775;GO:0004620;GO:0004806;GO:0016236;GO:0034496;GO:0046461;GO:0006660;GO:0034727;GO:0006624
Sym_64614_c0_g2	GO:0009986;GO:0005783;GO:0005794;GO:0016021;GO:0005887;GO:0014704;GO:0046691;GO:0045121;GO:0048471;GO:0005886;GO:0034705;GO:0008076;GO:0030018;GO:0051393;GO:0005251;GO:0015271;GO:0019901;GO:0097110;GO:0005102;GO:0005249;GO:0086089;GO:0086087;GO:0086090;GO:0060081;GO:0098914;GO:0051481;GO:0007219;GO:1900087;GO:2000288;GO:0097623;GO:0055075;GO:0071805;GO:0006813;GO:0051259;GO:0051260;GO:0060372;GO:0086091;GO:0042391;GO:0043266;GO:0019229;GO:0042542;GO:0055093;GO:0001666;GO:0009612;GO:0010033
Sym_53244_c0_g1	GO:0005794;GO:0000139;GO:0016021;GO:0015297;GO:0005457;GO:0005338;GO:0022857;GO:0008643;GO:0015780
Sym_80996_c0_g1	GO:0005737;GO:0005847;GO:0005634;GO:0005516;GO:0003677;GO:0004519;GO:0004521;GO:0046872;GO:0003729;GO:0003723;GO:0031124;GO:0006378;GO:0009626;GO:0034052;GO:0043068;GO:1900363;GO:2000031;GO:0006979;GO:0006396
Sym_173858_c0_g1	GO:0005737;GO:0052906;GO:0009019;GO:0030488
Sym_123107_c1_g3	GO:0005737;GO:0031965;GO:0005654;GO:0016740;GO:0008270;GO:0007219;GO:0016567
Sym_64323_c0_g1	
Sym_64351_c0_g2	GO:0022626;GO:0005768;GO:0005794;GO:0016021;GO:0005802;GO:0015297;GO:0022857;GO:0008643
Sym_66993_c0_g1	GO:0005737;GO:0005634;GO:0005886;GO:0005524;GO:0004691;GO:0004674;GO:0043327;GO:0035556;GO:0046580;GO:0110094;GO:0006468;GO:0050920;GO:1903013;GO:0030587;GO:0031288
Sym_246022_c0_g1	GO:0048226;GO:0016021;GO:0005886;GO:0005524;GO:0004674;GO:0071555;GO:0009793;GO:0035987;GO:0045184;GO:0090558;GO:0055075;GO:0051302;GO:0042659;GO:1903224;GO:2000280;GO:2000067;GO:0009611;GO:0090708;GO:0030104;GO:0006833
Sym_93760_c0_g1	GO:0003723;GO:0045836
Sym_309618_c0_g1	GO:0005886;GO:0001518;GO:0022843;GO:0005248;GO:0086010;GO:0019228;GO:0042048;GO:0034765;GO:0007608;GO:0035725;GO:0006814
Sym_28960_c0_g1	GO:0008686;GO:0005525;GO:0003935;GO:0000287;GO:0030145;GO:0008270;GO:0009231
Sym_276599_c0_g1	GO:0005634;GO:0005524;GO:0004386;GO:0003676;GO:0008270;GO:0006325;GO:0009294;GO:0000724;GO:0045003;GO:0036297
Sym_64912_c0_g1	GO:0009341;GO:0004565;GO:0030246;GO:0005975
Sym_11106_c0_g1	GO:0004342;GO:0005975;GO:0006044;GO:0019262
Sym_174683_c0_g1	GO:0031410;GO:0005829;GO:0000407;GO:0030008;GO:1990072;GO:0017112;GO:0000045;GO:0030242;GO:0006888;GO:0007030;GO:0032258;GO:0034497
Sym_88509_c0_g1	GO:0008168;GO:0003723;GO:0006364;GO:0008033
Sym_20822_c0_g1	GO:0000785;GO:0005634;GO:0019005;GO:0043138;GO:0005524;GO:0043140;GO:0003678;GO:0015616;GO:0003690;GO:0003697;GO:0008219;GO:0006974;GO:0000737;GO:0000724;GO:0035562;GO:2000042;GO:1902231;GO:0001934;GO:0016567;GO:0031297;GO:0048478;GO:0072429
Sym_243979_c0_g1	GO:0005524;GO:0016301;GO:0016773;GO:0097056
Sym_278086_c0_g1	GO:0009507;GO:0009570;GO:0009535;GO:0010207;GO:0009735
Sym_280792_c0_g1	GO:0051287;GO:0016616
Sym_157463_c0_g1	GO:0005737;GO:0005662;GO:0035101;GO:0042555;GO:0016604;GO:0043596;GO:0042393;GO:0000724;GO:0031297
Sym_45965_c0_g1	GO:0005737;GO:0005829;GO:0005634;GO:0032991;GO:0042030;GO:0031072;GO:0051879;GO:0006457
Sym_278527_c0_g1	GO:0031672;GO:0016324;GO:0043194;GO:0016323;GO:0043034;GO:0005856;GO:0005829;GO:0005769;GO:0014704;GO:0005764;GO:0031430;GO:0016020;GO:0045121;GO:0005739;GO:0005886;GO:0045211;GO:0055037;GO:0042383;GO:0030315;GO:0030018;GO:0051117;GO:0019899;GO:0044325;GO:0140031;GO:0030674;GO:0019901;GO:0030507;GO:0005200;GO:0086014;GO:0086066;GO:0003283;GO:0006874;GO:0034613;GO:0006897;GO:0006888;GO:0086046;GO:0030913;GO:1901021;GO:0051928;GO:2001259;GO:0010628;GO:1901018;GO:0043268;GO:0034394;GO:0070972;GO:0036309;GO:0033365;GO:0072659;GO:0036371;GO:0050821;GO:0015031;GO:0098910;GO:1901019;GO:0051924;GO:0086004;GO:0055117;GO:0010882;GO:0010881;GO:0002027;GO:0086091;GO:0031647;GO:0051279;GO:0098907;GO:0060307;GO:0051597;GO:0086015;GO:0086070;GO:0070296;GO:0033292;GO:0086005
Sym_90793_c0_g1	GO:0005759;GO:0004042;GO:0004358;GO:0103045;GO:0006526
Sym_94960_c0_g2	GO:0005634;GO:0005681;GO:0046872;GO:0003723;GO:0006397;GO:0000398;GO:0043484
Sym_60690_c0_g1	GO:0005737;GO:0016787;GO:0000287;GO:0000166;GO:0016311;GO:0009117
Sym_107988_c14_g1	GO:0005634;GO:0042393;GO:0070577;GO:0003713;GO:0030154;GO:0006338;GO:0001207;GO:0007141;GO:0007140;GO:0006397;GO:0051039;GO:0043484;GO:0006355;GO:0008380;GO:0007283
Sym_280187_c0_g1	GO:0009941;GO:0031969;GO:0016021;GO:0005743;GO:0000095
Sym_244143_c0_g1	GO:0030424;GO:0044299;GO:0098978;GO:0099056;GO:0005886;GO:0001518;GO:0005244;GO:0005248;GO:0086010;GO:0019228;GO:0034765;GO:0051930;GO:0035725;GO:0006814
Sym_2476_c0_g1	GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0005123;GO:0004842;GO:0006915;GO:0060442;GO:0002070;GO:0060743;GO:0016567;GO:2000001;GO:1902041;GO:0051438
Sym_68978_c0_g1	GO:0000228;GO:0005524;GO:0003677;GO:0016889;GO:0046872;GO:0051026;GO:0000737;GO:0000724;GO:0042138;GO:0000706;GO:0007131
Sym_65756_c0_g1	GO:0016020;GO:0009737
Sym_57919_c0_g1	GO:0016021;GO:0005886;GO:0046943;GO:0046942
Sym_5587_c0_g1	GO:0005737;GO:0000166;GO:0016491;GO:0001516
Sym_85288_c0_g1	GO:0016021;GO:0005524;GO:0004674
Sym_44250_c0_g1	GO:0031672;GO:0016324;GO:0043034;GO:0005737;GO:0005856;GO:0005769;GO:0005887;GO:0014704;GO:0005764;GO:0031430;GO:0005739;GO:0048471;GO:0005886;GO:0014069;GO:0045211;GO:0055037;GO:0042383;GO:0030315;GO:0030018;GO:0051117;GO:0044325;GO:0015459;GO:0030674;GO:0086014;GO:0086066;GO:0060048;GO:0006874;GO:0034613;GO:0006897;GO:1901021;GO:0051928;GO:2001259;GO:0010628;GO:1901018;GO:0043268;GO:0008104;GO:0034394;GO:0070972;GO:0036309;GO:0072659;GO:0036371;GO:0050821;GO:0015031;GO:0098910;GO:0098904;GO:1901019;GO:0051924;GO:0086004;GO:0086036;GO:0055117;GO:0010882;GO:0010881;GO:2001257;GO:0002027;GO:0086091;GO:0031647;GO:0098907;GO:0086015;GO:0086070;GO:0033292
Sym_131563_c3_g9	GO:0005739;GO:0005634;GO:0004364;GO:0006749
Sym_103763_c4_g2	GO:0005829;GO:0005773;GO:0003729;GO:0003727;GO:0061158;GO:0051607;GO:0009819;GO:0006970;GO:0009651
Sym_23409_c0_g2	GO:0030739;GO:0008171
Sym_43190_c0_g1	GO:0005768;GO:0000139;GO:0017119;GO:0016021;GO:0016020;GO:0005802;GO:0005509;GO:0061630;GO:0006896;GO:0006623;GO:0006511
Sym_118532_c0_g1	GO:0016021;GO:0005524;GO:0016740;GO:0016567
Sym_132560_c2_g1	GO:0016021
Sym_140692_c1_g2	GO:0005730;GO:1990904;GO:0031491;GO:0003723;GO:0006364
Sym_109619_c1_g1	GO:0005737;GO:0005789;GO:0010008;GO:0005887;GO:0004198;GO:0008234;GO:0009793;GO:0090628;GO:0006508;GO:2000011;GO:0001558;GO:0042127;GO:2000014;GO:2000024;GO:0009934;GO:0097264
Sym_185326_c0_g1	GO:0046872;GO:0039526
Sym_118905_c5_g2	GO:0005929;GO:0031514;GO:0001534;GO:0030030
Sym_310175_c0_g1	GO:0016787
Sym_60159_c0_g1	GO:0016021;GO:0005886;GO:0046873;GO:0006829
Sym_20282_c0_g1	GO:0009507;GO:0009534;GO:0009535;GO:0016021;GO:0009579;GO:0042802;GO:0016730;GO:0019904;GO:0015979;GO:0009773
Sym_206590_c0_g1	GO:0031225;GO:0005886;GO:0017159;GO:0015939
Sym_38877_c0_g1	GO:0005829;GO:0005739;GO:0005654;GO:0005634;GO:0051747;GO:0043734;GO:0008198;GO:1990930;GO:0008283;GO:0006307;GO:0006281;GO:0035552;GO:0035553
Sym_152104_c4_g2	GO:0005737;GO:0051539;GO:0005506;GO:0019164;GO:0030976;GO:0022900
Sym_209422_c0_g1	GO:0005789;GO:0016021;GO:0106073;GO:0004583;GO:0006488
Sym_278841_c0_g1	GO:0016324;GO:0043679;GO:0031410;GO:0005769;GO:0031901;GO:0005768;GO:0009897;GO:0098982;GO:0098978;GO:0005794;GO:0060077;GO:0016021;GO:0005887;GO:0099055;GO:0030285;GO:0005770;GO:0031902;GO:0016020;GO:0045335;GO:0005886;GO:0030141;GO:0042581;GO:0045202;GO:0008021;GO:0012506;GO:0015297;GO:0005524;GO:0005254;GO:0031404;GO:0005216;GO:0030165;GO:0046982;GO:0015299;GO:0005247;GO:0005244;GO:0008344;GO:1902476;GO:0006821;GO:0006811;GO:0045794;GO:0070050;GO:0006911;GO:0045494;GO:1903428;GO:0051932;GO:0035249;GO:0097401
Sym_42308_c0_g1	GO:0005769;GO:0031901;GO:0005789;GO:0005768;GO:0010008;GO:0005794;GO:0005887;GO:0031902;GO:0005886;GO:0015297;GO:0005524;GO:0005254;GO:0031404;GO:0015299;GO:0005247;GO:0006821;GO:0034220
Sym_76354_c0_g1	GO:0016021;GO:0015297;GO:0015238;GO:0006855
Sym_184346_c0_g1	GO:0016787;GO:0016042
Sym_21927_c0_g1	
Sym_140697_c0_g1	GO:0036064;GO:0005737;GO:0060271
Sym_179737_c0_g1	GO:0009507;GO:0005730;GO:0005634;GO:0004252;GO:0008236
Sym_212660_c0_g1	GO:0016593;GO:0005779;GO:0046872;GO:0006635;GO:0050680;GO:0048147;GO:0000122;GO:0007031;GO:0031648;GO:0016558;GO:0000038
