delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
-651	0.128531897283374	4	128	GO:0005507	copper ion binding	0.495044250672209	MF
-1101	0.130619981421338	3	44	GO:0050699	WW domain binding	0.500899233102696	MF
354	0.132619535347113	2	432	GO:0008509	anion transmembrane transporter activity	0.505682855553603	MF
-463	0.133014084454009	2	249	GO:0004935	adrenergic receptor activity	0.505682855553603	MF
-1574	0.13527396825577	2	21	GO:0005385	zinc ion transmembrane transporter activity	0.511025841896117	MF
1860	0.135578284584684	2	15	GO:0090482	vitamin transmembrane transporter activity	0.511025841896117	MF
1688	0.137941694656655	2	18	GO:0000099	sulfur amino acid transmembrane transporter activity	0.51611801521072	MF
1790	0.138099604977018	2	16	GO:0016783	sulfurtransferase activity	0.51611801521072	MF
2154	0.138759445165893	3	11	GO:1990380	Lys48-specific deubiquitinase activity	0.51639590985788	MF
2057	0.139836656169073	4	12	GO:0043015	gamma-tubulin binding	0.518218196391271	MF
-1288	0.144130420362733	3	30	GO:0005248	voltage-gated sodium channel activity	0.526811005244717	MF
-716	0.144799211453623	3	97	GO:0008028	monocarboxylic acid transmembrane transporter activity	0.526811005244717	MF
1881	0.144836786176747	2	14	GO:0016857	racemase and epimerase activity, acting on carbohydrates and derivatives	0.526811005244717	MF
-503	0.144996400089868	2	198	GO:0005126	cytokine receptor binding	0.526811005244717	MF
1950	0.145141807567422	2	13	GO:0030553	cGMP binding	0.526811005244717	MF
-675	0.146998031293344	2	108	GO:0008083	growth factor activity	0.531361736068563	MF
-796	0.14878787668291	4	77	GO:0015078	proton transmembrane transporter activity	0.533094252563389	MF
-624	0.149693423292476	3	125	GO:0005249	voltage-gated potassium channel activity	0.533094252563389	MF
-784	0.149732144432425	3	79	GO:0004601;GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	0.533094252563389	MF
-1738	0.149894982580182	2	16	GO:0008172	S-methyltransferase activity	0.533094252563389	MF
-411	0.15374980069134	2	285	GO:0004857	enzyme inhibitor activity	0.541680524526467	MF
1622	0.153898668066265	2	18	GO:0005080	protein kinase C binding	0.541680524526467	MF
-2175	0.154151713895854	3	10	GO:0019211	phosphatase activator activity	0.541680524526467	MF
-351	0.155502527338508	2	391	GO:0008188	neuropeptide receptor activity	0.544258845684778	MF
1396	0.156510208788896	3	24	GO:0016755	aminoacyltransferase activity	0.545620569769985	MF
-1607	0.157859767638363	5	18	GO:0005432;GO:0015368	calcium:cation antiporter activity	0.54663516238135	MF
-446	0.158040778239506	2	237	GO:0042626;GO:0015399	primary active transmembrane transporter activity	0.54663516238135	MF
1557	0.159855704117979	5	19	GO:0005229;GO:0061778	intracellular chloride channel activity	0.54945578437589	MF
1695	0.160102195674154	4	16	GO:0043425	bHLH transcription factor binding	0.54945578437589	MF
-1674	0.165315919384654	2	16	GO:0005003	ephrin receptor activity	0.565149770919631	MF
1726	0.166026104786184	2	15	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	0.565386194677275	MF
1383	0.169545722858872	2	23	GO:0070840	dynein complex binding	0.570176202322665	MF
1445	0.170326346468039	3	21	GO:0048407	platelet-derived growth factor binding	0.570176202322665	MF
1136	0.170368489525245	2	34	GO:0033764;GO:0016229	steroid dehydrogenase activity	0.570176202322665	MF
2092	0.170427678992457	5	10	GO:0047760;GO:0004321	fatty-acyl-CoA synthase activity	0.570176202322665	MF
183	0.171008311795912	2	1417	GO:0016772	transferase activity, transferring phosphorus-containing groups	0.570176202322665	MF
1556	0.171443131306214	7	18	GO:0097199;GO:0035877	death effector domain binding	0.570176202322665	MF
1984	0.172845027847845	6	11	GO:0004144	diacylglycerol O-acyltransferase activity	0.570176202322665	MF
2076	0.173659910984021	3	10	GO:0052898;GO:0052893;GO:0052897;GO:0052896;GO:0052900	N8-acetylspermidine:oxygen oxidoreductase (propane-1,3-diamine-forming) activity	0.570176202322665	MF
1547	0.174075935064442	2	18	GO:1990841	promoter-specific chromatin binding	0.570176202322665	MF
-803	0.174183679878709	2	67	GO:0043621	protein self-association	0.570176202322665	MF
-271	0.174561942255526	2	605	GO:0046873	metal ion transmembrane transporter activity	0.570176202322665	MF
917	0.175190193684175	2	51	GO:0030507	spectrin binding	0.570176202322665	MF
809	0.177283827156492	2	65	GO:0048306	calcium-dependent protein binding	0.574868880705978	MF
-692	0.179515032931325	2	88	GO:0005518	collagen binding	0.577467620758718	MF
-2048	0.179622759275942	3	10	GO:0008641	ubiquitin-like modifier activating enzyme activity	0.577467620758718	MF
565	0.180049428241097	3	132	GO:0099106;GO:0016247	channel regulator activity	0.577467620758718	MF
2040	0.181436672032774	2	10	GO:0035613	RNA stem-loop binding	0.579808495409082	MF
981	0.183141234288141	4	43	GO:0051539	4 iron, 4 sulfur cluster binding	0.583142847083539	MF
237	0.18515773573318	2	762	GO:0044877	protein-containing complex binding	0.586360151486826	MF
879	0.185481272409098	5	53	GO:0005085	guanyl-nucleotide exchange factor activity	0.586360151486826	MF
1079	0.18644403254262	2	35	GO:0008013	beta-catenin binding	0.587298702509253	MF
-1829	0.18932519655763	4	12	GO:0070300	phosphatidic acid binding	0.594252040440675	MF
-1052	0.191123611262362	6	36	GO:0046915	transition metal ion transmembrane transporter activity	0.596491167234227	MF
-294	0.191391156833658	5	472	GO:0022836	gated channel activity	0.596491167234227	MF
1235	0.192142824031793	3	26	GO:0045309	protein phosphorylated amino acid binding	0.596725249281836	MF
640	0.194821376414697	2	96	GO:0019903	protein phosphatase binding	0.60292089122022	MF
-1499	0.200477664522583	4	17	GO:0008649;GO:0140102	catalytic activity, acting on a rRNA	0.618256294087127	MF
-451	0.202032696841672	2	188	GO:0022843;GO:0005244;GO:0022832	voltage-gated ion channel activity	0.620040084422893	MF
-1142	0.202909100115985	3	29	GO:1901618	organic hydroxy compound transmembrane transporter activity	0.620040084422893	MF
1642	0.203165061675982	2	14	GO:0005158	insulin receptor binding	0.620040084422893	MF
469	0.204829242041885	2	172	GO:0004721	phosphoprotein phosphatase activity	0.622963418899802	MF
1358	0.208554102536991	3	20	GO:0008409	5'-3' exonuclease activity	0.629213467510465	MF
-1917	0.209010211054927	3	10	GO:0005005	transmembrane-ephrin receptor activity	0.629213467510465	MF
-1238	0.20902442854939501	5	24	GO:0008138	protein tyrosine/serine/threonine phosphatase activity	0.629213467510465	MF
-1104	0.210611361161963	5	30	GO:0008171	O-methyltransferase activity	0.630784822502955	MF
-1556	0.211836363927191	7	15	GO:0001601	peptide YY receptor activity	0.630784822502955	MF
-1230	0.211978083779699	2	24	GO:0005227	calcium activated cation channel activity	0.630784822502955	MF
-1505	0.212407134108138	2	16	GO:0051059	NF-kappaB binding	0.630784822502955	MF
819	0.21322451318589	4	54	GO:0001228;GO:0001216	DNA-binding transcription activator activity, RNA polymerase II-specific	0.631087317550184	MF
-960	0.214499776013846	2	39	GO:0043028	cysteine-type endopeptidase regulator activity involved in apoptotic process	0.631862060108934	MF
-1800	0.216215930238735	2	11	GO:0008301	DNA binding, bending	0.631862060108934	MF
1487	0.218010371136075	5	16	GO:0004312	fatty acid synthase activity	0.631862060108934	MF
-1879	0.218279693964137	2	10	GO:0030492	hemoglobin binding	0.631862060108934	MF
-1441	0.218425201408008	4	17	GO:0022821	potassium ion antiporter activity	0.631862060108934	MF
1188	0.218481460736	3	25	GO:0030331	estrogen receptor binding	0.631862060108934	MF
-1587	0.218501052532001	2	14	GO:0030983	mismatched DNA binding	0.631862060108934	MF
1293	0.219691455492622	2	21	GO:0035251;GO:0046527	glucosyltransferase activity	0.633228312890499	MF
-510	0.222928948357583	2	134	GO:0005231;GO:0022824;GO:0022835	excitatory extracellular ligand-gated ion channel activity	0.635766095851062	MF
-654	0.223864101742169	2	81	GO:0016835	carbon-oxygen lyase activity	0.635766095851062	MF
-1313	0.224002596131886	5	20	GO:0004062	aryl sulfotransferase activity	0.635766095851062	MF
353	0.225384121398226	2	279	GO:0005506	iron ion binding	0.635766095851062	MF
396	0.225775831805217	3	221	GO:0004497	monooxygenase activity	0.635766095851062	MF
605	0.227571912330968	5	93	GO:0003697	single-stranded DNA binding	0.635766095851062	MF
-1188	0.227998466409741	7	24	GO:0001602	pancreatic polypeptide receptor activity	0.635766095851062	MF
-798	0.229074675567348	4	53	GO:0003899;GO:0034062;GO:0097747	RNA polymerase activity	0.635766095851062	MF
-1211	0.229132137784676	4	23	GO:0005104	fibroblast growth factor receptor binding	0.635766095851062	MF
-1750	0.229149888699408	3	11	GO:0005528;GO:0005527	FK506 binding	0.635766095851062	MF
822	0.229183427550403	3	50	GO:0004180	carboxypeptidase activity	0.635766095851062	MF
1835	0.229221789660587	2	10	GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	0.635766095851062	MF
-884	0.230043775141713	6	43	GO:0008226	tyramine receptor activity	0.636045798354203	MF
-712	0.231384302159099	3	66	GO:0016651	oxidoreductase activity, acting on NAD(P)H	0.637752982826017	MF
1289	0.232307463366178	5	20	GO:0016595	glutamate binding	0.637840529887598	MF
970	0.234872447233842	5	35	GO:0003730	mRNA 3'-UTR binding	0.637840529887598	MF
-1390	0.235279333144545	5	17	GO:0015501;GO:0005314	glutamate:sodium symporter activity	0.637840529887598	MF
649	0.235863530035611	2	78	GO:0016706	2-oxoglutarate-dependent dioxygenase activity	0.637840529887598	MF
1275	0.237607693040265	3	20	GO:0004551	nucleotide diphosphatase activity	0.637840529887598	MF
993	0.23763743585851901	2	33	GO:0004065;GO:0003943	arylsulfatase activity	0.637840529887598	MF
-1709	0.240289303821792	5	11	GO:0015277	kainate selective glutamate receptor activity	0.637840529887598	MF
1512	0.241140410986164	3	14	GO:0005355	glucose transmembrane transporter activity	0.637840529887598	MF
1068	0.241667858443794	2	28	GO:0005021	vascular endothelial growth factor-activated receptor activity	0.637840529887598	MF
-1410	0.242485641391011	4	16	GO:0004978	corticotropin receptor activity	0.637840529887598	MF
-393	0.243467809973534	2	208	GO:0048018;GO:0030546;GO:0030545	signaling receptor regulator activity	0.637840529887598	MF
1060	0.24529610186304	2	28	GO:0005112	Notch binding	0.637840529887598	MF
1286	0.245396512635472	3	19	GO:0043395	heparan sulfate proteoglycan binding	0.637840529887598	MF
-992	0.24544495632083	2	32	GO:0005234;GO:0004970	extracellularly glutamate-gated ion channel activity	0.637840529887598	MF
991	0.245549316159917	3	32	GO:0004177;GO:0070006	aminopeptidase activity	0.637840529887598	MF
976	0.245556027718756	2	33	GO:0015175	neutral amino acid transmembrane transporter activity	0.637840529887598	MF
1617	0.245789359982402	3	12	GO:0015106	bicarbonate transmembrane transporter activity	0.637840529887598	MF
1077	0.246381644275024	2	27	GO:0015149;GO:0015145;GO:0051119	sugar transmembrane transporter activity	0.637840529887598	MF
1613	0.247009039436377	3	12	GO:0031690	adrenergic receptor binding	0.637840529887598	MF
-1612	0.247216805804664	4	12	GO:0030955	potassium ion binding	0.637840529887598	MF
-727	0.247987042339797	2	59	GO:0004867	serine-type endopeptidase inhibitor activity	0.637840529887598	MF
-930	0.248034362275296	2	36	GO:0070403	NAD+ binding	0.637840529887598	MF
1609	0.248049094956288	2	12	GO:0017166	vinculin binding	0.637840529887598	MF
-327	0.250807732211165	6	292	GO:0099094;GO:0015276;GO:0022834	ligand-gated ion channel activity	0.64305935991351	MF
815	0.252460127979927	4	46	GO:0008374	O-acyltransferase activity	0.645419805444335	MF
1078	0.254871542003827	3	26	GO:1904399;GO:0070891;GO:0038187	lipoteichoic acid binding	0.649701445223628	MF
-614	0.255900055178901	2	80	GO:0004969	histamine receptor activity	0.650022972052767	MF
1732	0.256471648837146	2	10	GO:0047238	glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	0.650022972052767	MF
-321	0.259905565590166	4	292	GO:0008168;GO:0016741	transferase activity, transferring one-carbon groups	0.656838707308098	MF
448	0.261225507786967	3	148	GO:0043177	organic acid binding	0.658288279623157	MF
636	0.264219991111472	3	72	GO:0043178	alcohol binding	0.66393741356216	MF
-1225	0.268804848988778	2	19	GO:0070566	adenylyltransferase activity	0.665036901617608	MF
-1253	0.270942948388173	3	18	GO:0050431	transforming growth factor beta binding	0.665036901617608	MF
-1188	0.270950571154564	2	20	GO:0015271	outward rectifier potassium channel activity	0.665036901617608	MF
1534	0.271004127397062	4	12	GO:0070530	K63-linked polyubiquitin modification-dependent protein binding	0.665036901617608	MF
-1473	0.271113455503263	3	13	GO:0051861	glycolipid binding	0.665036901617608	MF
467	0.271627136423952	3	130	GO:0003729	mRNA binding	0.665036901617608	MF
-1369	0.272086122700189	5	15	GO:0008198	ferrous iron binding	0.665036901617608	MF
-1080	0.273106317341281	3	24	GO:0005313;GO:0015172	L-glutamate transmembrane transporter activity	0.665036901617608	MF
1365	0.273315051774675	2	15	GO:0016647	oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor	0.665036901617608	MF
869	0.273783175987161	2	37	GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	0.665036901617608	MF
1150	0.275049681955311	3	21	GO:0016895;GO:0004529	exodeoxyribonuclease activity, producing 5'-phosphomonoesters	0.665036901617608	MF
1586	0.275784178430047	2	11	GO:0140323	solute:anion antiporter activity	0.665036901617608	MF
1358	0.27596123570093	2	15	GO:0050997	quaternary ammonium group binding	0.665036901617608	MF
1176	0.276121294400147	3	20	GO:0003756;GO:0016864	protein disulfide isomerase activity	0.665036901617608	MF
929	0.276454991331398	4	32	GO:0016896;GO:0004532	exoribonuclease activity, producing 5'-phosphomonoesters	0.665036901617608	MF
1583	0.276721703961068	4	11	GO:0016742	hydroxymethyl-, formyl- and related transferase activity	0.665036901617608	MF
375	0.279603851680753	-1	196	GO:0004871	obsolete signal transducer activity	0.670137492343544	MF
1643	0.281813296187773	6	10	GO:0035197	siRNA binding	0.672953230244074	MF
-1058	0.283114390939104	-1	24	GO:0005070	obsolete SH3/SH2 adaptor activity	0.672953230244074	MF
-412	0.28346635619579	1	159	GO:0038024	cargo receptor activity	0.672953230244074	MF
354	0.284512884576335	2	216	GO:0015103	inorganic anion transmembrane transporter activity	0.672953230244074	MF
333	0.284593599638367	2	244	GO:0005262;GO:0015085	calcium ion transmembrane transporter activity	0.672953230244074	MF
545	0.290898513563611	2	88	GO:0044325	transmembrane transporter binding	0.683608486293175	MF
-963	0.291092045672272	4	28	GO:0038062;GO:0038064	collagen receptor activity	0.683608486293175	MF
-680	0.292060597480756	2	56	GO:0035250;GO:0008378	galactosyltransferase activity	0.683608486293175	MF
1608	0.292199999243228	2	10	GO:0017128	phospholipid scramblase activity	0.683608486293175	MF
-690	0.294199856675586	2	54	GO:0016860	intramolecular oxidoreductase activity	0.686466332243034	MF
-1304	0.295541365076641	5	15	GO:0004844;GO:0097506	deaminated base DNA N-glycosylase activity	0.687777002632183	MF
-1221	0.297041871622078	2	17	GO:0032357;GO:0032356	oxidized DNA binding	0.688958803864906	MF
-806	0.297611456091303	2	39	GO:0015491;GO:0015298	solute:cation antiporter activity	0.688958803864906	MF
132	0.300160313963988	2	1587	GO:0042802	identical protein binding	0.693040306063449	MF
-436	0.302957534033245	4	131	GO:0004983	neuropeptide Y receptor activity	0.696445269286066	MF
547	0.303214266900056	2	83	GO:0030165	PDZ domain binding	0.696445269286066	MF
513	0.30634974147683	2	93	GO:0005254;GO:0005253	anion channel activity	0.700652168005765	MF
1487	0.306834868908864	2	11	GO:0008297	single-stranded DNA exodeoxyribonuclease activity	0.700652168005765	MF
1160	0.308100612046954	2	18	GO:0042169	SH2 domain binding	0.700652168005765	MF
-466	0.308223402705484	2	112	GO:0001540	amyloid-beta binding	0.700652168005765	MF
-908	0.311265246727673	4	29	GO:0005501;GO:0019840	isoprenoid binding	0.704943131824355	MF
467	0.311857290832527	2	110	GO:0051082	unfolded protein binding	0.704943131824355	MF
-532	0.313232248583057	2	84	GO:0003678	DNA helicase activity	0.704943131824355	MF
483	0.31379702581231	2	102	GO:0072341	modified amino acid binding	0.704943131824355	MF
-189	0.315598131825038	2	681	GO:0005216;GO:0015267;GO:0022803;GO:0005261	passive transmembrane transporter activity	0.704943131824355	MF
-1173	0.316363794974255	2	17	GO:0070628	proteasome binding	0.704943131824355	MF
1109	0.316639974185389	2	19	GO:0030332	cyclin binding	0.704943131824355	MF
1248	0.316832377797039	5	15	GO:0019200	carbohydrate kinase activity	0.704943131824355	MF
609	0.31730433484611	3	63	GO:0019905	syntaxin binding	0.704943131824355	MF
-597	0.319185802724598	4	65	GO:0030170;GO:0070279	pyridoxal phosphate binding	0.707341402017828	MF
1237	0.320848125956354	2	15	GO:0001784	phosphotyrosine residue binding	0.709243225798256	MF
-1126	0.322181184509898	5	18	GO:0036310;GO:1990814;GO:0140666	annealing activity	0.710409511844325	MF
-901	0.323620163257826	2	28	GO:0099095	ligand-gated anion channel activity	0.711698134369513	MF
610	0.324506209260013	2	61	GO:0001530	lipopolysaccharide binding	0.711698134369513	MF
-261	0.326738986996811	2	335	GO:0001664	G protein-coupled receptor binding	0.711698134369513	MF
180	0.326784602962427	3	720	GO:0019900	kinase binding	0.711698134369513	MF
911	0.32710682485369	2	27	GO:0008307	structural constituent of muscle	0.711698134369513	MF
713	0.32768052893344	4	44	GO:0019205	nucleobase-containing compound kinase activity	0.711698134369513	MF
1422	0.328413991710195	2	11	GO:0017070	U6 snRNA binding	0.711698134369513	MF
432	0.330841871653532	2	119	GO:0016891;GO:0004521	endoribonuclease activity	0.714502761341469	MF
-920	0.331328377991679	2	26	GO:0008417;GO:0046920	fucosyltransferase activity	0.714502761341469	MF
-780	0.33237257134278	2	36	GO:0016646	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor	0.715006360791054	MF
1067	0.335205685236643	3	19	GO:0019992	diacylglycerol binding	0.717768518546172	MF
694	0.335461869645231	4	45	GO:0047442;GO:0016832;GO:0004508	aldehyde-lyase activity	0.717768518546172	MF
-1400	0.336097957097017	3	11	GO:0046975	histone methyltransferase activity (H3-K36 specific)	0.717768518546172	MF
1461	0.338371185671955	3	10	GO:0016423	tRNA (guanine) methyltransferase activity	0.720877743388078	MF
1233	0.33922027081472	2	14	GO:0019808	polyamine binding	0.720945250261646	MF
-600	0.344074691366348	3	58	GO:0016645	oxidoreductase activity, acting on the CH-NH group of donors	0.729231904041485	MF
-1074	0.345099970392271	5	18	GO:0000400	four-way junction DNA binding	0.729231904041485	MF
-1073	0.345599700554808	6	18	GO:0008459	chondroitin 6-sulfotransferase activity	0.729231904041485	MF
-1068	0.347866741107201	2	18	GO:0035374	chondroitin sulfate binding	0.732263641185087	MF
-1354	0.352214281382125	2	11	GO:0004035	alkaline phosphatase activity	0.738044729611158	MF
1030	0.352286656651131	5	19	GO:0015926	glucosidase activity	0.738044729611158	MF
-1291	0.354270737446704	3	12	GO:0015269	calcium-activated potassium channel activity	0.740442631345955	MF
1345	0.355508332083636	2	11	GO:0008454	alpha-1,3-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	0.741272692429709	MF
-311	0.359213418951359	3	205	GO:0030594	neurotransmitter receptor activity	0.74723168753561	MF
491	0.360554049402095	2	81	GO:0008242	omega peptidase activity	0.748255697817995	MF
939	0.36183321745836	4	22	GO:0005246	calcium channel regulator activity	0.749126529482847	MF
732	0.362957406460278	2	36	GO:0030295;GO:0019209	kinase activator activity	0.749126529482847	MF
1387	0.363521717254715	3	10	GO:0046961;GO:0009678;GO:0044769;GO:0042625	proton-transporting ATPase activity, rotational mechanism	0.749126529482847	MF
1318	0.365076202381732	5	11	GO:0045130	keratan sulfotransferase activity	0.749131217434457	MF
593	0.367174720687795	2	54	GO:0070330;GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	0.749131217434457	MF
-167	0.368957934390372	3	705	GO:0004842;GO:0019787	ubiquitin-like protein transferase activity	0.749131217434457	MF
1251	0.36910781410673	5	12	GO:0048027	mRNA 5'-UTR binding	0.749131217434457	MF
-583	0.371267704928552	2	55	GO:0051087	chaperone binding	0.749131217434457	MF
-863	0.371492980222204	2	25	GO:0005048	signal sequence binding	0.749131217434457	MF
-458	0.371891621497105	5	89	GO:0004197	cysteine-type endopeptidase activity	0.749131217434457	MF
-337	0.372240486133557	2	165	GO:0008234	cysteine-type peptidase activity	0.749131217434457	MF
-1194	0.372466394456738	5	13	GO:0034000;GO:0047486;GO:0016837;GO:0034001	chondroitin ABC lyase activity	0.749131217434457	MF
898	0.372595241996924	3	23	GO:0016854	racemase and epimerase activity	0.749131217434457	MF
-621	0.372866898473613	4	48	GO:0008066	glutamate receptor activity	0.749131217434457	MF
-1108	0.373969442149399	4	15	GO:0004659	prenyltransferase activity	0.749638745399477	MF
1132	0.380072920362932	2	14	GO:0071889	14-3-3 protein binding	0.757652998892095	MF
997	0.38091154331542	4	18	GO:0097718	disordered domain specific binding	0.757652998892095	MF
587	0.381284118250032	3	52	GO:0036312;GO:0043548	phosphatidylinositol 3-kinase binding	0.757652998892095	MF
880	0.38194215134586	2	23	GO:0016840	carbon-nitrogen lyase activity	0.757652998892095	MF
-1216	0.382985614361628	2	12	GO:0050698	proteoglycan sulfotransferase activity	0.757652998892095	MF
1166	0.383886568312786	2	13	GO:0015562	efflux transmembrane transporter activity	0.757652998892095	MF
-1123	0.383980601479327	3	14	GO:0004051	arachidonate 5-lipoxygenase activity	0.757652998892095	MF
1154	0.388504524003829	5	13	GO:0035673;GO:1904680	oligopeptide transmembrane transporter activity	0.76149881445608	MF
553	0.391418773506028	2	56	GO:0019208	phosphatase regulator activity	0.76149881445608	MF
543	0.392404983912948	5	58	GO:0008376	acetylgalactosaminyltransferase activity	0.76149881445608	MF
567	0.393231455474605	4	53	GO:1990381	ubiquitin-specific protease binding	0.76149881445608	MF
1100	0.393618639481184	4	14	GO:0005154	epidermal growth factor receptor binding	0.76149881445608	MF
1027	0.394607091130895	3	16	GO:0070008	serine-type exopeptidase activity	0.76149881445608	MF
495	0.394983641670016	2	69	GO:0042826	histone deacetylase binding	0.76149881445608	MF
-1023	0.396466735996729	2	16	GO:0005344	oxygen carrier activity	0.76149881445608	MF
-379	0.396816895811174	2	117	GO:0005044	scavenger receptor activity	0.76149881445608	MF
-712	0.396935066815798	2	33	GO:0005251	delayed rectifier potassium channel activity	0.76149881445608	MF
-187	0.398497632686518	3	491	GO:0022804	active transmembrane transporter activity	0.76149881445608	MF
1018	0.398737147903686	3	16	GO:0030275	LRR domain binding	0.76149881445608	MF
959	0.399376462042632	2	18	GO:0042887	amide transmembrane transporter activity	0.76149881445608	MF
1017	0.39946184933472	2	16	GO:0030506	ankyrin binding	0.76149881445608	MF
740	0.401308088349323	3	30	GO:0004500;GO:0016715	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen	0.76149881445608	MF
-1221	0.401310841074802	6	11	GO:1905773;GO:0061821;GO:0062037;GO:0000405	D-loop DNA binding	0.76149881445608	MF
184	0.401675049151073	2	497	GO:0004518	nuclease activity	0.76149881445608	MF
-905	0.401676818974851	2	20	GO:0005542	folic acid binding	0.76149881445608	MF
-1121	0.402333840744369	6	13	GO:0004198	calcium-dependent cysteine-type endopeptidase activity	0.76149881445608	MF
790	0.404416374442029	7	26	GO:0097153;GO:0097200	cysteine-type endopeptidase activity involved in execution phase of apoptosis	0.763801375284517	MF
-434	0.405506270110347	2	86	GO:0043021	ribonucleoprotein complex binding	0.764223355207962	MF
-1061	0.410676114092071	5	14	GO:0047677;GO:0004096	catalase activity	0.769129535874202	MF
827	0.411622421885839	3	23	GO:0051721	protein phosphatase 2A binding	0.769129535874202	MF
661	0.411878546637381	3	36	GO:0072349	modified amino acid transmembrane transporter activity	0.769129535874202	MF
-255	0.412503850149419	2	244	GO:0061630;GO:0061659	ubiquitin-like protein ligase activity	0.769129535874202	MF
330	0.41313598545673	3	144	GO:0016893	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	0.769129535874202	MF
-746	0.413903687735939	2	28	GO:0019213	deacetylase activity	0.769129535874202	MF
-822	0.414213752313204	2	23	GO:0019825	oxygen binding	0.769129535874202	MF
-1132	0.416559661199491	2	12	GO:0043274	phospholipase binding	0.770811080403792	MF
327	0.416867216953071	2	145	GO:0019838	growth factor binding	0.770811080403792	MF
831	0.419569893956113	2	22	GO:0019829	ATPase-coupled cation transmembrane transporter activity	0.772000379423624	MF
-284	0.419924261153642	2	190	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	0.772000379423624	MF
353	0.420981833118653	4	122	GO:0019887;GO:0019207	kinase regulator activity	0.772000379423624	MF
-1076	0.421352520174417	2	13	GO:0016899	oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor	0.772000379423624	MF
-939	0.422314963520324	2	17	GO:0008191	metalloendopeptidase inhibitor activity	0.772000379423624	MF
469	0.42348447585306	4	68	GO:0015459	potassium channel regulator activity	0.772000379423624	MF
-583	0.423637396418406	4	44	GO:0000049	tRNA binding	0.772000379423624	MF
-1061	0.428075537288622	2	13	GO:0047372	acylglycerol lipase activity	0.773286450167792	MF
-710	0.428285793019904	3	29	GO:0016500	protein-hormone receptor activity	0.773286450167792	MF
482	0.428478604587552	2	63	GO:0015370	solute:sodium symporter activity	0.773286450167792	MF
674	0.429516135162055	2	32	GO:0031435	mitogen-activated protein kinase kinase kinase binding	0.773286450167792	MF
1204	0.43025250014117	3	10	GO:0016208	AMP binding	0.773286450167792	MF
-1056	0.430291118492801	5	13	GO:0004560;GO:0015928	fucosidase activity	0.773286450167792	MF
831	0.430480325433544	3	21	GO:0005001;GO:0019198	transmembrane receptor protein phosphatase activity	0.773286450167792	MF
1094	0.432336029032449	3	12	GO:0004535	poly(A)-specific ribonuclease activity	0.773583839912907	MF
-848	0.432400037502339	4	20	GO:0004994	somatostatin receptor activity	0.773583839912907	MF
541	0.437804057504748	2	48	GO:0015643;GO:0017081;GO:0042166	acetylcholine binding	0.781666353682566	MF
474	0.439958764911719	2	62	GO:0008395	steroid hydroxylase activity	0.783443210298334	MF
995	0.440575773591807	4	14	GO:0005152;GO:0019966;GO:0048019;GO:0030547	signaling receptor inhibitor activity	0.783443210298334	MF
433	0.444235185633713	2	73	GO:0016597	amino acid binding	0.78638916735031	MF
-787	0.444768919696848	2	22	GO:0019104	DNA N-glycosylase activity	0.78638916735031	MF
769	0.444907250008849	2	23	GO:0043422	protein kinase B binding	0.78638916735031	MF
-693	0.447311168144363	2	28	GO:0008499;GO:0048531	beta-1,3-galactosyltransferase activity	0.788295245269172	MF
763	0.448536881357439	2	23	GO:0000175	3'-5'-exoribonuclease activity	0.788295245269172	MF
838	0.449089671536152	5	19	GO:0033293	monocarboxylic acid binding	0.788295245269172	MF
975	0.449560667086614	6	14	GO:0061501;GO:0140699	2',3'-cyclic GMP-AMP synthase activity	0.788295245269172	MF
-380	0.453311506276686	4	91	GO:0004995	tachykinin receptor activity	0.791863694331873	MF
-830	0.453391344260313	5	19	GO:0016497	substance K receptor activity	0.791863694331873	MF
656	0.45712188389326	2	30	GO:0016790	thiolester hydrolase activity	0.796245441325335	MF
926	0.457705712870686	2	15	GO:0008093	cytoskeletal anchor activity	0.796245441325335	MF
-394	0.463449067035701	4	81	GO:0016763	pentosyltransferase activity	0.80464975812104	MF
-365	0.466339386180534	2	93	GO:0009881	photoreceptor activity	0.806452749310352	MF
642	0.466851822240544	2	30	GO:0008483;GO:0016769	transferase activity, transferring nitrogenous groups	0.806452749310352	MF
507	0.467264004730155	2	48	GO:0050661	NADP binding	0.806452749310352	MF
-1106	0.468492679195643	2	10	GO:0046624	sphingolipid transporter activity	0.806452749310352	MF
