delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
-98	0.936153587600147	2	16	GO:0035909	aorta morphogenesis	0.969066055083194	BP
-77	0.936236138823028	4	26	GO:1903205;GO:1901031	regulation of response to reactive oxygen species	0.969066055083194	BP
-97	0.936824241381596	2	16	GO:0035461	vitamin transmembrane transport	0.969066055083194	BP
-117	0.937030648466252	5	11	GO:0090251	protein localization involved in establishment of planar polarity	0.969066055083194	BP
103	0.937037731420909	2	14	GO:0044827;GO:0044788	modulation by host of viral process	0.969066055083194	BP
70	0.937252367672601	7	30	GO:0032206	positive regulation of telomere maintenance	0.969066055083194	BP
-47	0.937605395680159	2	68	GO:0006606;GO:0051170	import into nucleus	0.969066055083194	BP
-50	0.9381678287075	4	58	GO:0019228	neuronal action potential	0.969066055083194	BP
-42	0.938428568404924	2	80	GO:0042129;GO:0050670;GO:0032944;GO:0070663	regulation of leukocyte proliferation	0.969066055083194	BP
77	0.938471915154694	2	24	GO:0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	0.969066055083194	BP
54	0.938651928377802	2	49	GO:0048864;GO:0014032;GO:0014031	stem cell development	0.969066055083194	BP
119	0.938875042213806	2	10	GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	0.969066055083194	BP
-118	0.939183543573377	3	10	GO:0021860	pyramidal neuron development	0.969066055083194	BP
-75	0.939287912909611	2	25	GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	0.969066055083194	BP
90	0.939375467167201	4	17	GO:0046856	phosphatidylinositol dephosphorylation	0.969066055083194	BP
45	0.939837226979179	7	68	GO:0009069	serine family amino acid metabolic process	0.969066055083194	BP
36	0.939988281285686	4	108	GO:0008361	regulation of cell size	0.969066055083194	BP
-23	0.940085156255585	3	250	GO:0048732	gland development	0.969066055083194	BP
66	0.941173240967159	2	30	GO:0019915	lipid storage	0.969902920174845	BP
104	0.941464938076927	3	12	GO:0001759;GO:2000544;GO:1904847	organ induction	0.969918837320449	BP
61	0.942468244436201	4	34	GO:0030316	osteoclast differentiation	0.97061459961011	BP
48	0.942693188456416	2	55	GO:0046034	ATP metabolic process	0.97061459961011	BP
101	0.943131808860419	4	12	GO:0060581	cell fate commitment involved in pattern specification	0.970781524746095	BP
78	0.944437443718285	4	19	GO:0014014	negative regulation of gliogenesis	0.971840523122772	BP
25	0.94580295937197	5	178	GO:0071363;GO:0070848	response to growth factor	0.972960501129501	BP
23	0.946258280932718	2	213	GO:0002274;GO:0002366;GO:0002263	myeloid leukocyte activation	0.973143768117977	BP
103	0.946898924028685	4	10	GO:0048854	brain morphogenesis	0.973517458935494	BP
-39	0.949879168573473	2	62	GO:0032370;GO:1905954	positive regulation of lipid localization	0.97629559744188	BP
-38	0.951527297705268	5	60	GO:0016079	synaptic vesicle exocytosis	0.977703348622533	BP
-93	0.951916638743708	2	10	GO:0060123	regulation of growth hormone secretion	0.9778172377499	BP
-87	0.95282512693523	2	11	GO:0046688	response to copper ion	0.978251093380579	BP
-65	0.95299334143321	2	20	GO:1902253;GO:1902254	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	0.978251093380579	BP
-49	0.953174876233256	2	35	GO:0010765	positive regulation of sodium ion transport	0.978251093380579	BP
-18	0.95371608193386	4	241	GO:0023061	signal release	0.97852050370245	BP
40	0.954840770302026	2	48	GO:0070613;GO:1903317	regulation of protein maturation	0.979388239710901	BP
33	0.955627601163592	2	69	GO:0010043	response to zinc ion	0.97990902677727	BP
22	0.956068255034156	2	150	GO:0043524;GO:1901215	negative regulation of neuron death	0.980074640416035	BP
-42	0.956610719581348	3	41	GO:0046622	positive regulation of organ growth	0.98019425325879606	BP
33	0.956743294194786	2	66	GO:0050688	regulation of defense response to virus	0.98019425325879606	BP
-43	0.957534684543181	2	36	GO:0044706	multi-multicellular organism process	0.980718867395306	BP
75	0.95786190803804	3	12	GO:0048240	sperm capacitation	0.980767908755194	BP
-34	0.959277272500801	6	53	GO:0048259	regulation of receptor-mediated endocytosis	0.981930759110878	BP
41	0.960377574511269	2	35	GO:0050848	regulation of calcium-mediated signaling	0.982770522911415	BP
76	0.960953197319049	6	10	GO:0045662	negative regulation of myoblast differentiation	0.983073040730531	BP
74	0.962086363190961	4	10	GO:0034389	lipid droplet organization	0.983945593114903	BP
23	0.962633539474563	3	103	GO:0072593	reactive oxygen species metabolic process	0.984218508181477	BP
-42	0.963490026959625	3	28	GO:0051148	negative regulation of muscle cell differentiation	0.984807419113608	BP
70	0.963889284003328	2	10	GO:0021772	olfactory bulb development	0.984855677113438	BP
13	0.964638196470165	4	268	GO:0050767	regulation of neurogenesis	0.984855677113438	BP
-52	0.964962296102744	3	17	GO:0046112	nucleobase biosynthetic process	0.984855677113438	BP
-62	0.965197398715132	4	12	GO:0060997	dendritic spine morphogenesis	0.984855677113438	BP
-39	0.965350102961702	2	30	GO:0090314;GO:0090313	regulation of protein targeting to membrane	0.984855677113438	BP
32	0.965398918316891	6	44	GO:0045665	negative regulation of neuron differentiation	0.984855677113438	BP
39	0.965500780582299	2	29	GO:0051445	regulation of meiotic cell cycle	0.984855677113438	BP
27	0.966392326735124	2	60	GO:0045580;GO:0045619	regulation of lymphocyte differentiation	0.985154582517925	BP
28	0.96666944948348	2	52	GO:0001756	somitogenesis	0.985154582517925	BP
46	0.96683598583017	2	20	GO:0031113	regulation of microtubule polymerization	0.985154582517925	BP
35	0.966916175265386	4	33	GO:0009948	anterior/posterior axis specification	0.985154582517925	BP
-20	0.968309542598852	2	93	GO:0032868	response to insulin	0.9862295568254	BP
41	0.968533042419248	3	22	GO:0035269;GO:0035268;GO:0097502	mannosylation	0.9862295568254	BP
-47	0.969283681777474	5	16	GO:0050434;GO:0046782	regulation of viral transcription	0.986707743322908	BP
-28	0.969689552983142	5	44	GO:0097553	calcium ion transmembrane import into cytosol	0.986834788557627	BP
5	0.969972084091346	2	1475	GO:0009605	response to external stimulus	0.98683627564321	BP
-22	0.970631936350158	2	66	GO:0006720	isoprenoid metabolic process	0.986978234362795	BP
50	0.970673837440823	2	13	GO:0051939;GO:0032229	negative regulation of synaptic transmission, GABAergic	0.986978234362795	BP
38	0.973192930739264	2	19	GO:1904036;GO:2000352	negative regulation of epithelial cell apoptotic process	0.989057591418775	BP
-27	0.973282249601785	2	37	GO:0000079;GO:1904029	regulation of cyclin-dependent protein kinase activity	0.989057591418775	BP
-15	0.973570856176641	2	124	GO:0030501;GO:0045778;GO:0070169;GO:0110151	positive regulation of ossification	0.989064605334545	BP
-43	0.974048126202056	10	14	GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	0.98926322565676	BP
47	0.974583844946932	3	11	GO:0035865	cellular response to potassium ion	0.989521075653175	BP
-15	0.97544617223477	2	108	GO:0050680	negative regulation of epithelial cell proliferation	0.989538012299139	BP
-7	0.975480729183208	2	481	GO:0051129	negative regulation of cellular component organization	0.989538012299139	BP
-23	0.975698361613332	3	41	GO:0030323	respiratory tube development	0.989538012299139	BP
-36	0.975734504059948	2	17	GO:0006595	polyamine metabolic process	0.989538012299139	BP
21	0.976427962420556	4	48	GO:0022011;GO:0032292	myelination in peripheral nervous system	0.989538012299139	BP
33	0.976465632593266	2	19	GO:0071305	cellular response to vitamin D	0.989538012299139	BP
43	0.976746280948424	5	11	GO:0072488	ammonium transmembrane transport	0.989538012299139	BP
-18	0.976855240851272	2	61	GO:0035264	multicellular organism growth	0.989538012299139	BP
26	0.977709785932466	3	27	GO:0006501;GO:0018410	C-terminal protein amino acid modification	0.989561649071773	BP
16	0.977774809066042	4	76	GO:0006352	DNA-templated transcription, initiation	0.989561649071773	BP
-37	0.978065380769536	2	13	GO:0043504;GO:0032042	mitochondrial DNA metabolic process	0.989561649071773	BP
17	0.978201167247351	2	63	GO:0070207	protein homotrimerization	0.989561649071773	BP
-13	0.978426823453852	2	99	GO:0010927	cellular component assembly involved in morphogenesis	0.989561649071773	BP
-31	0.978780728362243	7	18	GO:0009084	glutamine family amino acid biosynthetic process	0.989561649071773	BP
-24	0.978851497358664	2	30	GO:0007422	peripheral nervous system development	0.989561649071773	BP
31	0.979716657819058	2	16	GO:0019991	septate junction assembly	0.990005515311625	BP
27	0.979854504616319	6	21	GO:0046627;GO:1900077	negative regulation of insulin receptor signaling pathway	0.990005515311625	BP
-24	0.980404461563082	7	26	GO:0051443	positive regulation of ubiquitin-protein transferase activity	0.990227509764858	BP
38	0.980638294347027	5	10	GO:0090344	negative regulation of cell aging	0.990227509764858	BP
-30	0.982361067318367	5	13	GO:0048264	determination of ventral identity	0.991681917008277	BP
-19	0.98288129774623	3	32	GO:2000649;GO:1902305	regulation of sodium ion transmembrane transport	0.991921884560797	BP
23	0.983387060042111	4	20	GO:0071870;GO:0071868	cellular response to catecholamine stimulus	0.992147117186164	BP
-12	0.984060933776578	4	62	GO:0033692;GO:0000271;GO:0034637	cellular carbohydrate biosynthetic process	0.992334248146367	BP
-18	0.984137810323455	2	30	GO:0034656	nucleobase-containing small molecule catabolic process	0.992334248146367	BP
24	0.984904134882727	4	15	GO:1903225;GO:1903224	regulation of endodermal cell differentiation	0.992551068039293	BP
-11	0.985112456087225	2	66	GO:0097306	cellular response to alcohol	0.992551068039293	BP
27	0.985200931961531	3	11	GO:0045922	negative regulation of fatty acid metabolic process	0.992551068039293	BP
15	0.986021585656485	3	34	GO:0072337	modified amino acid transport	0.993092882168651	BP
14	0.987935464373113	2	30	GO:0002042;GO:0043534	blood vessel endothelial cell migration	0.994577883772518	BP
-23	0.988062562973097	4	10	GO:0016601	Rac protein signal transduction	0.994577883772518	BP
8	0.98843037431049	5	83	GO:0099643	signal release from synapse	0.994600632582518	BP
-8	0.988651725352603	4	73	GO:0032508;GO:0032392	DNA geometric change	0.994600632582518	BP
-2	0.989028135998927	3	1655	GO:0030154	cell differentiation	0.994694295471851	BP
12	0.989410989814781	2	29	GO:0034110	regulation of homotypic cell-cell adhesion	0.994794382943785	BP
-8	0.989924767519584	2	64	GO:0055072	iron ion homeostasis	0.995026011669413	BP
-13	0.990353575229456	3	21	GO:0010623	programmed cell death involved in cell development	0.995172124393423	BP
14	0.991009318346204	6	16	GO:2001028;GO:2001026	regulation of endothelial cell chemotaxis	0.995546127815028	BP
10	0.991334114690226	3	27	GO:0071294	cellular response to zinc ion	0.995587550537009	BP
-4	0.992185729121128	2	116	GO:0001101;GO:0043200	response to acid chemical	0.995783939104173	BP
-6	0.992596193287444	2	52	GO:0010842	retina layer formation	0.995783939104173	BP
7	0.992878414243797	2	39	GO:0051341	regulation of oxidoreductase activity	0.995783939104173	BP
-10	0.99329488610797	4	17	GO:0002097	tRNA wobble base modification	0.995783939104173	BP
-5	0.993385157681038	5	64	GO:0014029	neural crest formation	0.995783939104173	BP
7	0.993694538466133	2	28	GO:1901570	fatty acid derivative biosynthetic process	0.995783939104173	BP
-4	0.993735121126348	3	118	GO:0070588	calcium ion transmembrane transport	0.995783939104173	BP
6	0.993798610829115	2	36	GO:0001944	vasculature development	0.995783939104173	BP
6	0.995921133622677	2	19	GO:0034260	negative regulation of GTPase activity	0.997625991483372	BP
-3	0.997076202593228	3	29	GO:0046326;GO:0010828	positive regulation of glucose transmembrane transport	0.998498159527902	BP
-2	0.997557138784995	4	66	GO:0002711;GO:0002709	regulation of T cell mediated immunity	0.998694928507019	BP
4	0.997919343368861	2	13	GO:0086012	membrane depolarization during cardiac muscle cell action potential	0.998772752157375	BP
2	0.998519859036123	2	18	GO:0009220;GO:0009218	pyrimidine ribonucleotide metabolic process	0.998810285624842	BP
-1	0.998525805338421	2	61	GO:0043001;GO:0006893;GO:0061951	Golgi to plasma membrane transport	0.998810285624842	BP
0	0.999678158188865	5	34	GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation	0.999678158188865	BP
1892	1.53506240675058e-24	2	460	GO:1990904	ribonucleoprotein complex	8.16653200391309e-22	CC
4366	4.09059181933044e-19	2	64	GO:1905368	peptidase complex	1.0880974239419e-16	CC
4745	4.24958029835806e-18	3	51	GO:0000502;GO:1905369	endopeptidase complex	7.53592239575496e-16	CC
2332	1.3413793172132e-15	2	181	GO:0005681	spliceosomal complex	1.78403449189356e-13	CC
4647	3.00484332077554e-10	2	28	GO:0046540;GO:0097526	spliceosomal tri-snRNP complex	3.19715329330518e-8	CC
3983	5.50222822359403e-10	5	37	GO:0022625	cytosolic large ribosomal subunit	4.87864235825337e-8	CC
5976	9.06159705042037e-10	2	16	GO:0005839	proteasome core complex	6.88681375831948e-8	CC
6118	1.26406670407373e-9	2	15	GO:0022624	proteasome accessory complex	8.4060435820903e-8	CC
2589	1.65431858534791e-9	2	83	GO:0071013	catalytic step 2 spliceosome	9.77886097116765e-8	CC
1618	2.47404871599206e-9	2	210	GO:0016607	nuclear speck	1.31619391690778e-7	CC
2566	5.52881222318984e-9	3	79	GO:0098800	inner mitochondrial membrane protein complex	2.46526332116735e-7	CC
2474	5.56074433346019e-9	2	85	GO:0097525;GO:0030532;GO:0120114	Sm-like protein family complex	2.46526332116735e-7	CC
1954	1.92274632545937e-8	3	127	GO:0044391	ribosomal subunit	7.86846957803373e-7	CC
-1109	5.61742830452044e-8	2	375	GO:0005581	collagen trimer	2.13462275571777e-6	CC
3134	1.02954037634829e-7	3	44	GO:0098803	respiratory chain complex	3.65143653478194e-6	CC
4220	1.18655682327202e-7	2	24	GO:0022627	cytosolic small ribosomal subunit	3.94530143737947e-6	CC
699	2.5268718266093e-7	2	885	GO:0140513	nuclear protein-containing complex	7.90762242209499e-6	CC
-1947	2.69553088496423e-7	2	107	GO:0005814	centriole	7.96679128222761e-6	CC
3929	2.87798838332206e-7	2	26	GO:0015030	Cajal body	8.05836747330177e-6	CC
6291	3.42291518402655e-7	2	10	GO:0008541	proteasome regulatory particle, lid subcomplex	9.10495438951062e-6	CC
-1392	7.49657907530169e-7	2	195	GO:0005788	endoplasmic reticulum lumen	1.89913336574309e-5	CC
4959	8.59330298918922e-7	2	15	GO:0005686	U2 snRNP	2.07801690465848e-5	CC
1442	1.56219644061266e-6	2	171	GO:0098798	mitochondrial protein-containing complex	3.61342828872146e-5	CC
526	2.05016247602463e-6	2	1382	GO:1902494	catalytic complex	4.5445268218546e-5	CC
5813	2.4554231114058e-6	2	10	GO:0008540	proteasome regulatory particle, base subcomplex	5.22514038107154e-5	CC
2256	2.75066070970224e-6	2	66	GO:0030684	preribosome	5.62827499062151e-5	CC
-944	2.94207499066482e-6	2	384	GO:0005813	centrosome	5.79697738901364e-5	CC
-661	4.6368230896156e-6	2	774	GO:0099080	supramolecular complex	8.80996387026964e-5	CC
-530	7.4973822278098e-6	2	1190	GO:0005615	extracellular space	1.37538184317063e-4	CC
3649	1.15870147599764e-5	4	22	GO:0005689	U12-type spliceosomal complex	2.05476395076915e-4	CC
1955	1.31222937816884e-5	2	76	GO:1990204	oxidoreductase complex	2.25195493285749e-4	CC
-786	1.49269343619155e-5	4	479	GO:0099513;GO:0099512;GO:0099081	supramolecular fiber	2.48160283766845e-4	CC
528	2.17349838866318e-5	2	1067	GO:1990234;GO:0140535	intracellular protein-containing complex	3.43774987987714e-4	CC
-4989	2.2276925074206e-5	3	11	GO:0005584	collagen type I trimer	3.43774987987714e-4	CC
-652	2.26167755255075e-5	2	676	GO:0031012;GO:0030312	external encapsulating structure	3.43774987987714e-4	CC
2327	2.5497105739732e-5	4	50	GO:0015935	small ribosomal subunit	3.76790562598262e-4	CC
-606	2.85146274798539e-5	2	769	GO:0005815	microtubule organizing center	4.09994103223845e-4	CC
3918	3.48629630958887e-5	2	17	GO:0036452	ESCRT complex	4.88081483342442e-4	CC
447	3.83135564478084e-5	2	1445	GO:0005654	nucleoplasm	5.22636205903438e-4	CC
-2441	4.18531725254687e-5	5	43	GO:0005902	microvillus	5.56647194588734e-4	CC
-4795	4.58584186213899e-5	4	11	GO:0033018	sarcoplasmic reticulum lumen	5.91672066412829e-4	CC
-3646	4.67109526115391e-5	2	19	GO:0042575	DNA polymerase complex	5.91672066412829e-4	CC
3087	7.70246009592026e-5	4	25	GO:0005684	U2-type spliceosomal complex	9.52955528146414e-4	CC
653	8.10980762006485e-5	2	579	GO:0005730	nucleolus	9.80549466789659e-4	CC
3772	1.10443894887673e-4	3	16	GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	0.00130569226844982	CC
1697	1.40998589028299e-4	2	77	GO:0015934	large ribosomal subunit	0.00163067933397946	CC
4109	1.46424341225512e-4	2	13	GO:0070069	cytochrome complex	0.00165739892621218	CC
-1614	1.70593656897011e-4	3	83	GO:0000786;GO:0044815	DNA packaging complex	0.00189074636394187	CC
3192	2.54407893584699e-4	2	20	GO:0005852	eukaryotic translation initiation factor 3 complex	0.00276214284463388	CC
3412	3.12398992229262e-4	3	17	GO:0071010;GO:0071004	prespliceosome	0.00332392527731935	CC
-1117	3.46201350470096e-4	2	158	GO:0005875	microtubule associated complex	0.00360167245961211	CC
-4405	3.5610785209919e-4	3	10	GO:0030056	hemidesmosome	0.00360167245961211	CC
1472	3.58813233758349e-4	5	90	GO:0005840	ribosome	0.00360167245961211	CC
2515	4.17570498307524e-4	2	30	GO:0032040	small-subunit processome	0.00411384268702968	CC
3484	5.4401377024101e-4	3	15	GO:0005685	U1 snRNP	0.0052620968321494	CC
4226	6.15244273729106e-4	4	10	GO:0010009	cytoplasmic side of endosome membrane	0.00584482060042651	CC
-4210	6.44142611095826e-4	2	10	GO:0042555	MCM complex	0.00601199770356104	CC
-1698	6.93196068987527e-4	2	61	GO:0016459	myosin complex	0.00635828118450628	CC
-1634	7.53565253476739e-4	2	65	GO:0042641	actomyosin	0.00679485957372246	CC
494	7.6688517040549e-4	2	748	GO:0005622	intracellular anatomical structure	0.00679971517759535	CC
-1902	8.47992101646822e-4	2	47	GO:0042151	nematocyst	0.00739560324714933	CC
1403	8.82590776140277e-4	3	86	GO:0031902	late endosome membrane	0.00757319827268754	CC
-1278	9.22206332098313e-4	2	103	GO:0098687	chromosomal region	0.00772219935587401	CC
1582	9.28986388676573e-4	3	67	GO:0000123;GO:0031248;GO:1902493	acetyltransferase complex	0.00772219935587401	CC
2378	0.00103963135449851	3	29	GO:0005747;GO:0045271;GO:0030964	mitochondrial respiratory chain complex I	0.00850898277835704	CC
-4011	0.00115072802036811	3	10	GO:0032300	mismatch repair complex	0.0092755652550884	CC
3625	0.00129082233465849	3	12	GO:0005849	mRNA cleavage factor complex	0.0102495146572883	CC
-3952	0.00135944362763255	2	10	GO:0016461	unconventional myosin complex	0.0106356472044194	CC
3711	0.00161017024525048	2	11	GO:0000974	Prp19 complex	0.0123069287694341	CC
-2247	0.00161933273282027	3	30	GO:0016460	myosin II complex	0.0123069287694341	CC
2188	0.00180768510004688	3	31	GO:0031201	SNARE complex	0.0135449080735907	CC
3639	0.00197758133673147	2	11	GO:0022626	cytosolic ribosome	0.0146121287658492	CC
3200	0.00215175301657989	4	14	GO:0031011	Ino80 complex	0.015681268559185	CC
2974	0.00230111930424177	2	16	GO:0005666	RNA polymerase III complex	0.0161966208133785	CC
-1701	0.00230417349264413	7	49	GO:0005876	spindle microtubule	0.0161966208133785	CC
-677	0.00234389749246433	2	315	GO:0005874	microtubule	0.0161966208133785	CC
-1772	0.00234424774930478	2	45	GO:0000775	chromosome, centromeric region	0.0161966208133785	CC
2129	0.00240073756289102	2	31	GO:0032588	trans-Golgi network membrane	0.0163742613263849	CC
-1829	0.00306464523117118	3	40	GO:0001725;GO:0097517;GO:0032432	actin filament bundle	0.0206378640883933	CC
679	0.00356927855880711	3	286	GO:0005743;GO:0019866	organelle inner membrane	0.0237357024160673	CC
-984	0.00377994107027404	2	133	GO:0032993	protein-DNA complex	0.0248262796220468	CC
2802	0.00407773975403379	3	16	GO:0000421	autophagosome membrane	0.0264555798676339	CC
-1330	0.00416810571013466	2	71	GO:0030286	dynein complex	0.0267160510577306	CC
3085	0.00436291210557359	2	13	GO:0034719	SMN-Sm protein complex	0.0276317766686327	CC
-1949	0.00474694681741549	2	32	GO:0001669	acrosomal vesicle	0.0297103024337064	CC
553	0.00503105923456383	2	403	GO:0031966	mitochondrial membrane	0.031122366427767	CC
1255	0.00543671900506406	2	75	GO:0031594	neuromuscular junction	0.0332452242608515	CC
-3000	0.00557308097125607	2	13	GO:0036156	inner dynein arm	0.0336918076898662	CC
-3413	0.00567031772270872	2	10	GO:0070938	contractile ring	0.0338944834660791	CC
797	0.00590379144714615	2	184	GO:0098793	presynapse	0.0348979672209084	CC
555	0.00646942461607145	2	377	GO:0045202	synapse	0.0378212516016485	CC
2632	0.00698085145156654	2	16	GO:0030687	preribosome, large subunit precursor	0.0403675323068848	CC
797	0.00739704856339874	2	174	GO:0098794	postsynapse	0.0423142993089046	CC
2762	0.00808977951503261	2	14	GO:0000176	nuclear exosome (RNase complex)	0.0457847095957165	CC
1342	0.00837435669103711	3	59	GO:0030120;GO:0030117	membrane coat	0.0468963974698078	CC
-1317	0.00848934973550234	2	61	GO:0015630	microtubule cytoskeleton	0.0470451464509088	CC
-1679	0.00891299414902728	2	37	GO:1990391	DNA repair complex	0.0488836380132218	CC
-1949	0.00947387953934627	6	27	GO:0009507;GO:0009536	plastid	0.050974988506358	CC
1528	0.00948594710926586	4	44	GO:0071011	precatalytic spliceosome	0.050974988506358	CC
3043	0.0096901103791348	3	11	GO:0098799	outer mitochondrial membrane protein complex	0.0515513872169971	CC
-1758	0.0108689471821173	3	32	GO:0005858	axonemal dynein complex	0.057223091871173	CC
-3138	0.010971344682067	3	10	GO:0000795;GO:0099086	synaptonemal complex	0.057223091871173	CC
-979	0.0115154836055548	4	102	GO:0031514	motile cilium	0.0591574347419761	CC
-1059	0.0115646113029427	2	87	GO:0000785	chromatin	0.0591574347419761	CC
-906	0.0116826427593895	4	119	GO:0098858	actin-based cell projection	0.0591920566475735	CC
633	0.0121197160477359	5	243	GO:0031463	Cul3-RING ubiquitin ligase complex	0.0608272541263726	CC
2707	0.0123755049412275	4	13	GO:0031414	N-terminal protein acetyltransferase complex	0.0615305479320844	CC
-2598	0.012740189025855	2	14	GO:0030904	retromer complex	0.0627572274236561	CC
467	0.0131889744418746	2	444	GO:0016604	nuclear body	0.0643718752575898	CC
1157	0.0133418024764859	2	70	GO:0048786	presynaptic active zone	0.0645258083408227	CC
-1966	0.0136006705906167	2	24	GO:0034451	centriolar satellite	0.0651851959838566	CC
2003	0.0138514741694029	4	23	GO:0000178;GO:1905354	exosome (RNase complex)	0.0657945023046638	CC
-695	0.0155465029931702	2	187	GO:0000932	P-body	0.0728146440052754	CC
-543	0.0157285153198395	5	308	GO:0005604;GO:0062023	collagen-containing extracellular matrix	0.0728146440052754	CC
2433	0.0157400076327193	2	15	GO:0012507	ER to Golgi transport vesicle membrane	0.0728146440052754	CC
-2594	0.0165353781709626	3	13	GO:0044218;GO:0044217	other organism cell membrane	0.0758346654047595	CC
-1271	0.0168473762643359	2	54	GO:0005871	kinesin complex	0.0766051638686043	CC
1679	0.020561861045303	2	29	GO:0009295;GO:0042645	nucleoid	0.092097392294905	CC
838	0.0207313646903422	4	117	GO:0043197;GO:0044309	neuron spine	0.092097392294905	CC
-1621	0.0207738478860688	2	31	GO:0005583	fibrillar collagen trimer	0.092097392294905	CC
-1006	0.0214082490557055	2	80	GO:0005930	axoneme	0.0941255247738457	CC
-1401	0.021672472638527802	2	41	GO:0000794;GO:0000793	condensed chromosome	0.0945061921614491	CC
1477	0.0232686229197624	3	36	GO:0008023	transcription elongation factor complex	0.100022324585367	CC
1888	0.0233134741514765	3	22	GO:0010494	cytoplasmic stress granule	0.100022324585367	CC
-438	0.0240849472831943	2	416	GO:0030424	axon	0.102505535637275	CC
-1338	0.0247007300994903	2	43	GO:0001750	photoreceptor outer segment	0.104247652297586	CC
-1172	0.0248861876725441	5	56	GO:0001527	microfibril	0.104247652297586	CC
993	0.025856895960383	3	77	GO:0035097;GO:0034708	methyltransferase complex	0.107467723835342	CC
-2491	0.0269735825841954	5	12	GO:0070852	cell body fiber	0.111239890967379	CC
1478	0.0272948770194064	2	34	GO:0061827	sperm head	0.111699035187109	CC
-1191	0.0279200050265694	2	52	GO:0000776	kinetochore	0.113385058581183	CC
1782	0.0285774673184653	2	23	GO:0097346	INO80-type complex	0.114900780556072	CC
2573	0.0287251951390179	3	11	GO:0030014	CCR4-NOT complex	0.114900780556072	CC
1556	0.0290487026974992	3	30	GO:0005682	U5 snRNP	0.11532768533634	CC
-1007	0.0300075255155123	2	71	GO:1990023;GO:0051233	spindle midzone	0.118251878327797	CC
-1622	0.037727642277324	2	25	GO:0030119	AP-type membrane coat adaptor complex	0.147581659496591	CC
2058	0.0411455183943794	2	15	GO:0000407	phagophore assembly site	0.159581480918727	CC
-397	0.0413951961781659	2	415	GO:0005764;GO:0000323;GO:0005773	vacuole	0.159581480918727	CC
-796	0.042114185380851	2	100	GO:0031088	platelet dense granule membrane	0.161056165794796	CC
2286	0.0423832015249464	3	12	GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	0.161056165794796	CC
-2269	0.0439898679018264	8	12	GO:0005828	kinetochore microtubule	0.165975955487742	CC
2019	0.0450552178808666	3	15	GO:0017119	Golgi transport complex	0.168798421919866	CC
899	0.0480935373911412	2	74	GO:0031970	organelle envelope lumen	0.178921411832777	CC
699	0.0496776935248519	2	121	GO:0030135	coated vesicle	0.183531478855703	CC
-420	0.0517234708360473	4	334	GO:0045121;GO:0098857	membrane microdomain	0.188113981815938	CC
2399	0.051881406215898	4	10	GO:0030688	preribosome, small subunit precursor	0.188113981815938	CC
-2286	0.0519788633965093	3	11	GO:0000109	nucleotide-excision repair complex	0.188113981815938	CC
-1031	0.052448465071815	3	54	GO:0005618	cell wall	0.18853096904193	CC
-736	0.0530492290975549	2	106	GO:0036064	ciliary basal body	0.189410670334894	CC
-2176	0.0534290496499358	2	12	GO:0043596	nuclear replication fork	0.189495029425106	CC
627	0.0543134661346253	2	145	GO:0030139	endocytic vesicle	0.19135605287166	CC
392	0.0557802520355182	3	372	GO:0016324	apical plasma membrane	0.195230882124314	CC
1256	0.0571535925643727	3	35	GO:0005844	polysome	0.198730138851283	CC
989	0.058206537550255	2	56	GO:0097225	sperm midpiece	0.201077129719063	CC
238	0.0588204507406643	2	1035	GO:0098796	membrane protein complex	0.201886966413119	CC
-2321	0.0599096444163143	2	10	GO:0051286;GO:0060187	cell tip	0.204307248906918	CC
1959	0.0603799905912998	2	14	GO:0070971	endoplasmic reticulum exit site	0.20459971334122	CC
-1089	0.0615931288752359	2	45	GO:0045171	intercellular bridge	0.207389522541934	CC
244	0.0637752472027212	4	946	GO:0005739	mitochondrion	0.213386361709734	CC
1216	0.0654515956567474	4	35	GO:0030127	COPII vesicle coat	0.217626555558685	CC
-323	0.0664004497515513	2	509	GO:0009986	cell surface	0.219410181787735	CC
-963	0.067539797167364607	2	55	GO:0000781	chromosome, telomeric region	0.221797358599	CC
-889	0.0687285100961782	2	64	GO:0044322;GO:0036513;GO:0000836;GO:0000835;GO:0000153	cytoplasmic ubiquitin ligase complex	0.224170273831718	CC
276	0.069105122008274	5	698	GO:0005783	endoplasmic reticulum	0.224170273831718	CC
-1768	0.0699556429578195	5	16	GO:0043073	germ cell nucleus	0.225553951839757	CC
383	0.071192820329798	4	346	GO:0031253	cell projection membrane	0.227409763950564	CC
-1951	0.0713861477062861	2	13	GO:0005614	interstitial matrix	0.227409763950564	CC
-1004	0.0720664103727149	2	49	GO:0060076	excitatory synapse	0.228210299513597	CC
-1279	0.072709891824404	4	30	GO:0009925	basal plasma membrane	0.228885576630668	CC
1987	0.077736424569221	2	12	GO:0032009	early phagosome	0.242460802634295	CC
807	0.0779338294181664	2	73	GO:0043679;GO:0044306	neuron projection terminus	0.242460802634295	CC
