delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
1737	0.126545980331193	7	18	GO:0050681	androgen receptor binding	0.46121303575253	MF
-967	0.127547608302299	3	58	GO:0016645	oxidoreductase activity, acting on the CH-NH group of donors	0.462703325737599	MF
-2208	0.129021358875658	2	11	GO:0016413	O-acetyltransferase activity	0.462703325737599	MF
-1527	0.129074411993801	2	23	GO:0046625	sphingolipid binding	0.462703325737599	MF
-2207	0.129100223754784	2	11	GO:0004438;GO:0052744	phosphatidylinositol-3-phosphatase activity	0.462703325737599	MF
1025	0.129577915484339	3	51	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	0.462703325737599	MF
-1947	0.130919825708134	3	14	GO:0016941	natriuretic peptide receptor activity	0.464387276538187	MF
-1215	0.131102530451257	2	36	GO:0016646	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor	0.464387276538187	MF
1213	0.131713059574146	2	36	GO:0030295;GO:0019209	kinase activator activity	0.464683674177587	MF
228	0.134314144119045	3	1072	GO:0016788	hydrolase activity, acting on ester bonds	0.471270873471505	MF
-1802	0.135138762811467	4	16	GO:0030275	LRR domain binding	0.471270873471505	MF
2079	0.135419380806266	2	12	GO:0039706	co-receptor binding	0.471270873471505	MF
2077	0.135717462428302	5	12	GO:0043015	gamma-tubulin binding	0.471270873471505	MF
-1795	0.136759258273709	4	16	GO:0030159	signaling receptor complex adaptor activity	0.473026140382005	MF
-524	0.13740483548006	3	189	GO:0005267;GO:0015079	potassium ion transmembrane transporter activity	0.473402597239894	MF
-1784	0.139114069460452	5	16	GO:0043425	bHLH transcription factor binding	0.476888487244191	MF
2253	0.139574677429686	2	10	GO:0140678	molecular function inhibitor activity	0.476888487244191	MF
-700	0.140038682762183	4	104	GO:0008238	exopeptidase activity	0.476888487244191	MF
-1234	0.141769498034026	2	33	GO:0034185	apolipoprotein binding	0.477156099501401	MF
1584	0.141986811402887	2	20	GO:0004407;GO:0033558	protein deacetylase activity	0.477156099501401	MF
-1890	0.142765442854275	2	14	GO:0004051	arachidonate 5-lipoxygenase activity	0.477156099501401	MF
2235	0.142819539352509	2	10	GO:0016861	intramolecular oxidoreductase activity, interconverting aldoses and ketoses	0.477156099501401	MF
-1148	0.142822233864365	2	38	GO:0047756;GO:0001537;GO:0050659	N-acetylgalactosamine 4-O-sulfotransferase activity	0.477156099501401	MF
-1575	0.144268038413096	3	20	GO:0008409	5'-3' exonuclease activity	0.480167584454153	MF
1498	0.145461705168009	2	22	GO:0003823	antigen binding	0.48232039082024	MF
-1938	0.147471992409454	3	13	GO:0008519	ammonium transmembrane transporter activity	0.487154671554826	MF
-178	0.150593403678065	4	1684	GO:0004930	G protein-coupled receptor activity	0.493265094308892	MF
-776	0.151109887490698	2	80	GO:0004620	phospholipase activity	0.493265094308892	MF
700	0.151637574394227	2	98	GO:0004527	exonuclease activity	0.493265094308892	MF
2184	0.152186938504612	3	10	GO:0005384	manganese ion transmembrane transporter activity	0.493265094308892	MF
2182	0.152581674918794	2	10	GO:0035613	RNA stem-loop binding	0.493265094308892	MF
552	0.153049214286753	2	157	GO:0016853	isomerase activity	0.493265094308892	MF
-956	0.15323654857215	2	52	GO:0034481	chondroitin sulfotransferase activity	0.493265094308892	MF
381	0.154334237274557	2	332	GO:0140098	catalytic activity, acting on RNA	0.494991990095125	MF
-1320	0.155267191057576	2	27	GO:0050750;GO:0070325	lipoprotein particle receptor binding	0.496179936640515	MF
1972	0.156620500308047	5	12	GO:0070530	K63-linked polyubiquitin modification-dependent protein binding	0.497968103502448	MF
-1247	0.156955932849978	2	30	GO:0004383	guanylate cyclase activity	0.497968103502448	MF
-2055	0.157670332300116	2	11	GO:0140328;GO:0140326	ATPase-coupled intramembrane lipid transporter activity	0.498441695658431	MF
1286	0.158603595617712	5	28	GO:0017069	snRNA binding	0.499601326195793	MF
1959	0.159389731273226	2	12	GO:0047275	glucosaminylgalactosylglucosylceramide beta-galactosyltransferase activity	0.500290900295321	MF
-872	0.161945634068905	2	60	GO:0008081	phosphoric diester hydrolase activity	0.505645933649315	MF
-1741	0.162242402746889	2	15	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	0.505645933649315	MF
1866	0.16314440294647	3	13	GO:0017136;GO:0034979	NAD-dependent protein deacetylase activity	0.506666772530939	MF
-1340	0.165084426742119	3	25	GO:0004303	estradiol 17-beta-dehydrogenase activity	0.508685647677169	MF
-1086	0.165410094902795	2	38	GO:0043027;GO:0004869	cysteine-type endopeptidase inhibitor activity	0.508685647677169	MF
1532	0.166256689098647	7	19	GO:0016290;GO:0047617;GO:0016289;GO:0102991	CoA hydrolase activity	0.508685647677169	MF
1573	0.166477656571631	2	18	GO:0017154	semaphorin receptor activity	0.508685647677169	MF
1456	0.166678177073358	2	21	GO:0031404	chloride ion binding	0.508685647677169	MF
-217	0.16753631860457	1	1000	GO:0098772	molecular function regulator	0.509541493135278	MF
-2091	0.170363471631066	2	10	GO:0003951	NAD+ kinase activity	0.514829016935295	MF
-638	0.170694430351349	2	108	GO:0042562	hormone binding	0.514829016935295	MF
1986	0.172045001685418	5	11	GO:0015277	kainate selective glutamate receptor activity	0.514829016935295	MF
1550	0.17283752273904401	2	18	GO:0005432;GO:0015368	calcium:cation antiporter activity	0.514829016935295	MF
-1469	0.173362729630663	3	20	GO:0016595	glutamate binding	0.514829016935295	MF
-1051	0.174023613066453	3	39	GO:0005544	calcium-dependent phospholipid binding	0.514829016935295	MF
-1503	0.174605069764152	2	19	GO:0005092	GDP-dissociation inhibitor activity	0.514829016935295	MF
-1334	0.175508546510233	-1	24	GO:0005070	obsolete SH3/SH2 adaptor activity	0.514829016935295	MF
-1746	0.175549175387311	4	14	GO:0098809;GO:0016661	oxidoreductase activity, acting on other nitrogenous compounds as donors	0.514829016935295	MF
1883	0.176308593967796	3	12	GO:0034450	ubiquitin-ubiquitin ligase activity	0.514829016935295	MF
-1119	0.176601857145898	2	34	GO:0019865	immunoglobulin binding	0.514829016935295	MF
1962	0.177248960187432	3	11	GO:0016833	oxo-acid-lyase activity	0.514829016935295	MF
-1490	0.178145711489444	5	19	GO:0005229;GO:0061778	intracellular calcium activated chloride channel activity	0.514829016935295	MF
-544	0.179411304850005	5	143	GO:0015171	amino acid transmembrane transporter activity	0.514829016935295	MF
-1183	0.179529997065845	4	30	GO:0044736	acid-sensing ion channel activity	0.514829016935295	MF
-1523	0.180465054881647	2	18	GO:1904928	coreceptor activity involved in canonical Wnt signaling pathway	0.514829016935295	MF
-1615	0.180497136680428	2	16	GO:0042806	fucose binding	0.514829016935295	MF
-964	0.180592739430473	5	45	GO:0004623	phospholipase A2 activity	0.514829016935295	MF
863	0.181322180616353	2	56	GO:1902936	phosphatidylinositol bisphosphate binding	0.514829016935295	MF
-973	0.181517078200453	2	44	GO:0004890	GABA-A receptor activity	0.514829016935295	MF
-1217	0.182248872649894	3	28	GO:0099095	ligand-gated anion channel activity	0.514829016935295	MF
-1044	0.182483631904664	-1	38	GO:0008565	obsolete protein transporter activity	0.514829016935295	MF
-1403	0.182700093311505	4	21	GO:0005001;GO:0019198	transmembrane receptor protein phosphatase activity	0.514829016935295	MF
-280	0.185600122110515	2	537	GO:0042277;GO:0033218	amide binding	0.521335374845459	MF
-1592	0.186884501015274	6	16	GO:0004563;GO:0102148	beta-N-acetylhexosaminidase activity	0.521876238916017	MF
1424	0.186976067457439	3	20	GO:0001227;GO:0001217	DNA-binding transcription repressor activity	0.521876238916017	MF
980	0.188388990468196	4	42	GO:0015036;GO:0015035	disulfide oxidoreductase activity	0.524161165908356	MF
-652	0.191041949793239	4	94	GO:0005540	hyaluronic acid binding	0.529871068294455	MF
-1255	0.193626507436082	5	25	GO:0097604;GO:0097603	temperature-gated ion channel activity	0.533495114428165	MF
-1566	0.19406879383537	2	16	GO:0016846	carbon-sulfur lyase activity	0.533495114428165	MF
-423	0.194163187904128	2	222	GO:0008514	organic anion transmembrane transporter activity	0.533495114428165	MF
-1607	0.196883947332324	2	15	GO:0050997	quaternary ammonium group binding	0.539290812258105	MF
-917	0.197551412673374	2	46	GO:0042165	neurotransmitter binding	0.539443795597263	MF
-1599	0.199161341973797	4	15	GO:0005520	insulin-like growth factor binding	0.54216143092867	MF
-951	0.20165638502855401	2	42	GO:0015026;GO:0071936	coreceptor activity	0.547263639244944	MF
973	0.202276583212984	2	40	GO:0009378	four-way junction helicase activity	0.547263639244944	MF
-1068	0.203490082500349	3	33	GO:0005041;GO:0030228	lipoprotein particle receptor activity	0.54840942216186	MF
-799	0.204013792433945	2	59	GO:0016917	GABA receptor activity	0.54840942216186	MF
1578	0.20508251753267	2	15	GO:0016775	phosphotransferase activity, nitrogenous group as acceptor	0.54840942216186	MF
-443	0.205641149871905	3	192	GO:0046943;GO:0005342	organic acid transmembrane transporter activity	0.54840942216186	MF
1631	0.205808978158249	6	14	GO:0052745	inositol phosphate phosphatase activity	0.54840942216186	MF
477	0.207579224149944	2	164	GO:0016887	ATP hydrolysis activity	0.549345726418263	MF
309	0.209563539251067	2	392	GO:0034061;GO:0003964	DNA polymerase activity	0.549345726418263	MF
519	0.209867723920194	2	137	GO:0003887	DNA-directed DNA polymerase activity	0.549345726418263	MF
1425	0.21000937659845	2	18	GO:0000099	sulfur amino acid transmembrane transporter activity	0.549345726418263	MF
-1424	0.210561299611559	2	18	GO:0004104;GO:0003990	cholinesterase activity	0.549345726418263	MF
-1463	0.211231134036517	2	17	GO:0035255	ionotropic glutamate receptor binding	0.549345726418263	MF
-413	0.211353519978041	2	216	GO:0015103	inorganic anion transmembrane transporter activity	0.549345726418263	MF
-1119	0.211801611729282	2	29	GO:0016500	protein-hormone receptor activity	0.549345726418263	MF
-1347	0.21197013932364	4	20	GO:0004683	calmodulin-dependent protein kinase activity	0.549345726418263	MF
1504	0.212388767243342	2	16	GO:0000062;GO:0120227;GO:1901567	acyl-CoA binding	0.549345726418263	MF
-1131	0.214868054568068	2	28	GO:0030371	translation repressor activity	0.552795254963278	MF
1803	0.214975932485719	3	11	GO:0005528;GO:0005527	FK506 binding	0.552795254963278	MF
1711	0.219088079450166	2	12	GO:0047429	nucleoside-triphosphate diphosphatase activity	0.561618930467089	MF
984	0.221105726717908	2	36	GO:0072349	modified amino acid transmembrane transporter activity	0.561618930467089	MF
1575	0.221883584780055	5	14	GO:0015925	galactosidase activity	0.561618930467089	MF
1634	0.22200973609132	2	13	GO:0003846	2-acylglycerol O-acyltransferase activity	0.561618930467089	MF
-1228	0.222153527397955	3	23	GO:0035591	signaling adaptor activity	0.561618930467089	MF
-567	0.22346797839903	4	108	GO:0016298	lipase activity	0.561618930467089	MF
-1038	0.223645304982604	4	32	GO:0031435	mitogen-activated protein kinase kinase kinase binding	0.561618930467089	MF
1855	0.223902081137229	3	10	GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	0.561618930467089	MF
1109	0.224138167261242	2	28	GO:0005021	vascular endothelial growth factor-activated receptor activity	0.561618930467089	MF
802	0.226424009590709	2	53	GO:0016796	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	0.565147556592341	MF
-767	0.226827930877198	4	58	GO:0070851	growth factor receptor binding	0.565147556592341	MF
1752	0.228263053057874	2	11	GO:0004144	diacylglycerol O-acyltransferase activity	0.567121162808577	MF
529	0.228973392616229	5	121	GO:0061629;GO:0140297	DNA-binding transcription factor binding	0.567288012043579	MF
1135	0.230531584897125	6	26	GO:0016411	acylglycerol O-acyltransferase activity	0.568939938744811	MF
-1093	0.230930269921363	2	28	GO:0004033;GO:0008106;GO:0052650	aldo-keto reductase (NADP) activity	0.568939938744811	MF
-415	0.232596970708494	2	195	GO:0015081	sodium ion transmembrane transporter activity	0.570668516603777	MF
-1227	0.233049410717119	3	22	GO:0044548	S100 protein binding	0.570668516603777	MF
-643	0.233906026209507	2	80	GO:0004969	histamine receptor activity	0.570668516603777	MF
-613	0.234457965618131	2	88	GO:0044325	transmembrane transporter binding	0.570668516603777	MF
896	0.234866974520602	2	41	GO:0005007	fibroblast growth factor-activated receptor activity	0.570668516603777	MF
-247	0.236237787421467	2	552	GO:0008528;GO:0001653	peptide receptor activity	0.572422331059709	MF
1096	0.237989040087311	2	27	GO:0016303;GO:0035004;GO:0046934;GO:0052813	phosphatidylinositol 3-kinase activity	0.57404273276217	MF
822	0.238359314704876	2	48	GO:0002039	p53 binding	0.57404273276217	MF
-446	0.239941853226284	2	163	GO:0015293	symporter activity	0.57404273276217	MF
-1415	0.240586747725471	5	16	GO:0005003	ephrin receptor activity	0.57404273276217	MF
-1634	0.240715716284704	2	12	GO:0070888	E-box binding	0.57404273276217	MF
1512	0.240811577235831	6	14	GO:0030983	mismatched DNA binding	0.57404273276217	MF
-629	0.241757072998543	2	81	GO:0031628	opioid receptor binding	0.57474323014748	MF
903	0.242659565118995	2	39	GO:0015491;GO:0015298	solute:cation antiporter activity	0.57533800116923	MF
-1620	0.244785521347277	3	12	GO:0015106	bicarbonate transmembrane transporter activity	0.57882260007586706	MF
-1686	0.24639415528867	6	11	GO:0004035	alkaline phosphatase activity	0.580305982891	MF
1034	0.248405258889476	2	29	GO:0031208	POZ domain binding	0.580305982891	MF
1052	0.24852667507565	3	28	GO:0043138	3'-5' DNA helicase activity	0.580305982891	MF
396	0.248660612623528	2	200	GO:0000287	magnesium ion binding	0.580305982891	MF
-341	0.248702564096143	2	270	GO:0005543	phospholipid binding	0.580305982891	MF
-147	0.24938685163518	3	1587	GO:0042802	identical protein binding	0.580367290612741	MF
-282	0.250825388769318	2	394	GO:0050839	cell adhesion molecule binding	0.582178928669838	MF
-962	0.252377324250541	2	33	GO:0005251	delayed rectifier potassium channel activity	0.582820615480062	MF
-1594	0.252423441171637	2	12	GO:0010340	carboxyl-O-methyltransferase activity	0.582820615480062	MF
690	0.253176735272346	2	64	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	0.583033630574959	MF
-649	0.254511613868356	2	72	GO:0015280	ligand-gated sodium channel activity	0.58458136310388	MF
-1720	0.259548560827646	6	10	GO:0005004	GPI-linked ephrin receptor activity	0.592610450305607	MF
-482	0.260028841456402	3	128	GO:0005507	copper ion binding	0.592610450305607	MF
-1355	0.261151906510023	-1	16	GO:0048037	obsolete cofactor binding	0.592610450305607	MF
1243	0.261334614145688	2	19	GO:0005351;GO:0005402	carbohydrate:cation symporter activity	0.592610450305607	MF
-1448	0.261366740554287	3	14	GO:0005158	insulin receptor binding	0.592610450305607	MF
-1176	0.263983563324043	4	21	GO:0048407	platelet-derived growth factor binding	0.597008981671297	MF
-1435	0.265795423022266	4	14	GO:0005152;GO:0019966;GO:0048019;GO:0030547	signaling receptor inhibitor activity	0.59892070412437	MF
-346	0.266186979610831	2	244	GO:0061630;GO:0061659	ubiquitin-like protein ligase activity	0.59892070412437	MF
-624	0.269998243267725	2	73	GO:0016597	amino acid binding	0.605950255883291	MF
520	0.270714060525519	1	105	GO:0016209	antioxidant activity	0.606014724323624	MF
1216	0.271866982319182	2	19	GO:0033293	monocarboxylic acid binding	0.607054882039287	MF
-1174	0.276702059643979	2	20	GO:0043014	alpha-tubulin binding	0.616290951025226	MF
-206	0.279631457108237	2	668	GO:0030234	enzyme regulator activity	0.621246713273212	MF
410	0.281645899765417	2	162	GO:0030674;GO:0060090	molecular adaptor activity	0.623029293448162	MF
1082	0.282359270959728	4	23	GO:0032452;GO:0140457	histone demethylase activity	0.623029293448162	MF
1296	0.282552967550187	3	16	GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	0.623029293448162	MF
-643	0.283641028387662	2	65	GO:0048306	calcium-dependent protein binding	0.62386879560578	MF
994	0.284474541980463	3	27	GO:0003993	acid phosphatase activity	0.624145636882508	MF
626	0.285578858445615	3	68	GO:0004843;GO:0101005;GO:0019783	ubiquitin-like protein-specific protease activity	0.625013779526135	MF
-1097	0.286322952420595	3	22	GO:0005246	calcium channel regulator activity	0.625091198106349	MF
496	0.289031368608381	5	107	GO:0004941;GO:1901338;GO:0051380	catecholamine binding	0.628798843356216	MF
-175	0.28944708662429	2	902	GO:0004672;GO:0016301;GO:0016773	kinase activity	0.628798843356216	MF
-640	0.293072670643896	2	63	GO:0050840	extracellular matrix binding	0.634543416954677	MF
-620	0.293532720526539	2	67	GO:0017046	peptide hormone binding	0.634543416954677	MF
1131	0.294695732198003	2	20	GO:0004551	nucleotide diphosphatase activity	0.634543416954677	MF
-1522	0.295200849037927	2	11	GO:0016307	phosphatidylinositol phosphate kinase activity	0.634543416954677	MF
1157	0.295691540583515	2	19	GO:0043325	phosphatidylinositol-3,4-bisphosphate binding	0.634543416954677	MF
1591	0.297056059006146	2	10	GO:0016274;GO:0016273	protein-arginine N-methyltransferase activity	0.634543416954677	MF
815	0.297845535746459	3	38	GO:1901682	sulfur compound transmembrane transporter activity	0.634543416954677	MF
-1588	0.297846909999134	2	10	GO:0035612	AP-2 adaptor complex binding	0.634543416954677	MF
1446	0.299116803826404	2	12	GO:0048027	mRNA 5'-UTR binding	0.635713303553948	MF
1058	0.303723000132154	6	22	GO:0001733;GO:0050694	galactosylceramide sulfotransferase activity	0.643951168549423	MF
-526	0.304869353073197	2	89	GO:0004197	cysteine-type endopeptidase activity	0.644831581320287	MF
-1357	0.310585206371702	2	13	GO:0005451;GO:0015299;GO:0015385;GO:0051139	solute:proton antiporter activity	0.654351946543905	MF
1307	0.310854269389905	5	14	GO:0036374;GO:0102953;GO:0103068	glutathione hydrolase activity	0.654351946543905	MF
875	0.313039065829881	2	31	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	0.65738203824275	MF
-1299	0.313828703950245	3	14	GO:0061501;GO:0140699	2',3'-cyclic GMP-AMP synthase activity	0.65747486195752	MF
-289	0.314979119229916	2	285	GO:0004857	enzyme inhibitor activity	0.658321287110867	MF
491	0.320146309555103	3	96	GO:0019903	protein phosphatase binding	0.667539113540427	MF
1197	0.321110850073397	2	16	GO:0010181	FMN binding	0.66797115510551	MF
-1379	0.321911400869269	4	12	GO:0031545;GO:0031543	peptidyl-proline dioxygenase activity	0.668060836627518	MF
-287	0.323590612981781	2	279	GO:0005506	iron ion binding	0.669927635529139	MF
-1432	0.324725743543757	4	11	GO:0016742	hydroxymethyl-, formyl- and related transferase activity	0.669927635529139	MF
788	0.32707972042742	2	36	GO:0010521	telomerase inhibitor activity	0.669927635529139	MF
713	0.32765476883044	4	44	GO:0000217	DNA secondary structure binding	0.669927635529139	MF
862	0.327902314144029	3	30	GO:0005484	SNAP receptor activity	0.669927635529139	MF
-169	0.32878854451268	2	821	GO:0022890;GO:0008324	cation transmembrane transporter activity	0.669927635529139	MF
1489	0.328909326320055	2	10	GO:0030492	hemoglobin binding	0.669927635529139	MF
1258	0.329022047464706	2	14	GO:0047677;GO:0004096	catalase activity	0.669927635529139	MF
1025	0.330205168804079	2	21	GO:0061631;GO:0061650	ubiquitin-like protein conjugating enzyme activity	0.669927635529139	MF
-1485	0.33040648691063	6	10	GO:0035197	siRNA binding	0.669927635529139	MF
423	0.332821110625821	2	123	GO:0140030	modification-dependent protein binding	0.673275732963243	MF
566	0.333667769350754	3	68	GO:0015459	potassium channel regulator activity	0.673443873151865	MF
-765	0.334903344667517	4	37	GO:0005547	phosphatidylinositol-3,4,5-trisphosphate binding	0.674394406385274	MF
-1157	0.337542815031715	2	16	GO:0004526;GO:0004549	tRNA-specific ribonuclease activity	0.678161191020439	MF
628	0.339445482502943	5	54	GO:0070330;GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	0.680433899017263	MF
670	0.341775643700419	2	47	GO:0016888	endodeoxyribonuclease activity, producing 5'-phosphomonoesters	0.682566682844739	MF
552	0.342662616566629	4	69	GO:0051379	epinephrine binding	0.682566682844739	MF
-864	0.34352819499134	4	28	GO:0038062;GO:0038064	protein tyrosine kinase collagen receptor activity	0.682566682844739	MF
-585	0.343984407913886	2	61	GO:0001530	lipopolysaccharide binding	0.682566682844739	MF
-750	0.34477227346532	4	37	GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	0.682566682844739	MF
307	0.34543234244184	6	223	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.682566682844739	MF
928	0.345926652190021	2	24	GO:0016408	C-acyltransferase activity	0.682566682844739	MF
1366	0.34750282391688	4	11	GO:0008301	DNA binding, bending	0.684146184586357	MF
-1363	0.34882057142366	2	11	GO:0050664	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor	0.684334893520774	MF
-483	0.349150455877946	2	88	GO:0015294	solute:cation symporter activity	0.684334893520774	MF
-939	0.350880756047237	2	23	GO:0016805	dipeptidase activity	0.685486111836418	MF
1298	0.351292202437711	3	12	GO:0061459;GO:0015174;GO:0015189	basic amino acid transmembrane transporter activity	0.685486111836418	MF
976	0.354061027551404	4	21	GO:0090722	receptor-receptor interaction	0.689363854967634	MF
507	0.357673520470071	5	77	GO:0015078	proton transmembrane transporter activity	0.691938452872428	MF
750	0.357958419317484	3	35	GO:0000993;GO:0001099;GO:0043175;GO:0001098	basal transcription machinery binding	0.691938452872428	MF
749	0.3583347270669	2	35	GO:0003730	mRNA 3'-UTR binding	0.691938452872428	MF
-1144	0.358521397916893	3	15	GO:0015108	chloride transmembrane transporter activity	0.691938452872428	MF
-360	0.359355466804445	3	152	GO:0051015	actin filament binding	0.692033890221661	MF
898	0.361703447711206	3	24	GO:0016755	aminoacyltransferase activity	0.69503799756271	MF
-893	0.364396633667668	5	24	GO:0048487	beta-tubulin binding	0.698690936728007	MF
1378	0.366436989879187	4	10	GO:0043024	ribosomal small subunit binding	0.701079013174497	MF
587	0.367242103968985	4	55	GO:0004952	dopamine neurotransmitter receptor activity	0.701098562122608	MF
1301	0.370903072985913	2	11	GO:0046975	histone methyltransferase activity (H3-K36 specific)	0.706558337739904	MF
-963	0.371925108367849	4	20	GO:0003756;GO:0016864	intramolecular oxidoreductase activity, transposing S-S bonds	0.706978330992334	MF
330	0.374602025303742	2	170	GO:0004939	beta-adrenergic receptor activity	0.710489803103786	MF
805	0.377223018035821	3	28	GO:0019213	deacetylase activity	0.710489803103786	MF
-218	0.377499732402718	3	391	GO:0008188	neuropeptide receptor activity	0.710489803103786	MF
775	0.379073106873585	2	30	GO:0016790	thiolester hydrolase activity	0.710489803103786	MF
-1029	0.379254732643888	2	17	GO:0000030	mannosyltransferase activity	0.710489803103786	MF
647	0.379306969153522	2	43	GO:0070063	RNA polymerase binding	0.710489803103786	MF
-256	0.379411221385355	4	279	GO:0020037;GO:0046906	tetrapyrrole binding	0.710489803103786	MF
-664	0.384237397464214	2	40	GO:0043236	laminin binding	0.716244284475954	MF
-299	0.385109107705751	2	198	GO:0005126	cytokine receptor binding	0.716244284475954	MF
568	0.387797834627414	4	54	GO:0001228;GO:0001216	DNA-binding transcription activator activity, RNA polymerase II-specific	0.716244284475954	MF
383	0.387963141611677	2	119	GO:0016891;GO:0004521	endoribonuclease activity	0.716244284475954	MF
-171	0.388241912621959	1	616	GO:0005198	structural molecule activity	0.716244284475954	MF
908	0.388446844464344	2	21	GO:1901505	carbohydrate derivative transmembrane transporter activity	0.716244284475954	MF
-814	0.38958182937413	2	26	GO:1904399;GO:0070891;GO:0038187	lipoteichoic acid binding	0.716244284475954	MF
-342	0.389740808454339	3	148	GO:0043177	organic acid binding	0.716244284475954	MF
-881	0.391596490099355	4	22	GO:0019829	ATPase-coupled cation transmembrane transporter activity	0.716244284475954	MF
-530	0.391632647651779	2	61	GO:0015179	L-amino acid transmembrane transporter activity	0.716244284475954	MF
1002	0.392028267546124	2	17	GO:0001640;GO:0098988	G protein-coupled glutamate receptor activity	0.716244284475954	MF
263	0.392814152119458	2	249	GO:0004935	adrenergic receptor activity	0.716244284475954	MF
-779	0.393041081277054	4	28	GO:0008429	phosphatidylethanolamine binding	0.716244284475954	MF
-212	0.394289600518513	3	386	GO:0046982	protein heterodimerization activity	0.717037995169749	MF
350	0.396296439257855	2	138	GO:0000978;GO:0000987	cis-regulatory region sequence-specific DNA binding	0.719204649023515	MF
485	0.397784256208465	2	71	GO:0005125	cytokine activity	0.720252870842292	MF
-308	0.399185605424811	4	176	GO:0004553;GO:0016798	hydrolase activity, acting on glycosyl bonds	0.720252870842292	MF
-887	0.399323870569026	3	21	GO:0001618;GO:0140272	virus receptor activity	0.720252870842292	MF
-225	0.401033559100239	2	330	GO:0016791;GO:0042578	phosphoric ester hydrolase activity	0.721385585742695	MF
-421	0.401587667346557	2	93	GO:0000149	SNARE binding	0.721385585742695	MF
1113	0.405559998304823	2	13	GO:0015651	quaternary ammonium group transmembrane transporter activity	0.726025190499416	MF
1266	0.406600559670146	6	10	GO:0047150	betaine-homocysteine S-methyltransferase activity	0.726025190499416	MF
603	0.407218502529377	3	44	GO:0003755;GO:0016859	cis-trans isomerase activity	0.726025190499416	MF
1108	0.407463117117019	2	13	GO:0070402	NADPH binding	0.726025190499416	MF
-965	0.409359978133723	2	17	GO:0017056	structural constituent of nuclear pore	0.727934477245854	MF
-1099	0.411383573658913	2	13	GO:0042924;GO:0001607	neuromedin U receptor activity	0.730060989873564	MF
907	0.412529522392367	4	19	GO:0004693;GO:0097472	cyclin-dependent protein kinase activity	0.730624575803349	MF
-195	0.413640858502034	3	417	GO:0016757	glycosyltransferase activity	0.731124723845279	MF
-1182	0.416236883916547	3	11	GO:0120013	lipid transfer activity	0.734241863228789	MF
1009	0.41781769308866	6	15	GO:0000403	Y-form DNA binding	0.735559292024348	MF
-918	0.419605239493301	2	18	GO:0005080	protein kinase C binding	0.736264824870017	MF
-1079	0.419887989693445	3	13	GO:0016894	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters	0.736264824870017	MF
481	0.422475166248513	3	65	GO:0047485	protein N-terminus binding	0.739011211211883	MF
-558	0.42368802105811	2	48	GO:0015643;GO:0017081;GO:0042166	acetylcholine binding	0.739011211211883	MF
-212	0.423967883076205	2	337	GO:0005539	glycosaminoglycan binding	0.739011211211883	MF
-755	0.424812927602264	2	26	GO:0005123	death receptor binding	0.739023672870211	MF
-1210	0.427535285906226	3	10	GO:0046624	sphingolipid transporter activity	0.742295516081282	MF
595	0.429677590720189	2	41	GO:0015173	aromatic amino acid transmembrane transporter activity	0.743514195062781	MF
-1148	0.429923174015894	2	11	GO:0042931;GO:0015343	enterobactin transmembrane transporter activity	0.743514195062781	MF
319	0.430929504366817	3	143	GO:0008022	protein C-terminus binding	0.743796130824917	MF
-977	0.432825997702716	5	15	GO:0004844;GO:0097506	uracil DNA N-glycosylase activity	0.745610410105069	MF
-1084	0.436433210184842	2	12	GO:0017166	vinculin binding	0.747898297983413	MF
453	0.436610194428698	2	69	GO:0015297	antiporter activity	0.747898297983413	MF
-1003	0.436770702049438	3	14	GO:0004675	transmembrane receptor protein serine/threonine kinase activity	0.747898297983413	MF
859	0.437545943037915	2	19	GO:0031402;GO:0031420	alkali metal ion binding	0.747898297983413	MF
1178	0.439902245565967	3	10	GO:0005310	dicarboxylic acid transmembrane transporter activity	0.750471529186041	MF
773	0.442236087598847	3	23	GO:0016854	racemase and epimerase activity	0.752996581587226	MF
-827	0.443406596948904	2	20	GO:0004806	triglyceride lipase activity	0.753534910421837	MF
-308	0.446877281262317	2	143	GO:0005164;GO:0032813	tumor necrosis factor receptor superfamily binding	0.756409166241857	MF
-288	0.447222242585146	2	163	GO:0005230	extracellular ligand-gated ion channel activity	0.756409166241857	MF
-979	0.447670731041099	2	14	GO:0019808	polyamine binding	0.756409166241857	MF
